èáà ,ëIéËñº,age,debut_year,tall,weight,pro_year,position,bt,Date,Home Tm,Away Tm,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS,SS,HP2F
1,Ronald Acuna Jr.,25, 4/25/2018,182.88,92.988,0,RF,R/R,2023-05-16,Texas Rangers,Atlanta Braves,4,4,1,2,0,0,1,1,0,0,0,0,0,.348,.438,.604,1.042,28.1,4.29
1,Ronald Acuna Jr.,25, 4/25/2018,182.88,92.988,0,RF,R/R,2023-05-17,Texas Rangers,Atlanta Braves,5,4,2,1,0,0,1,1,1,0,1,0,0,.345,.437,.613,1.050,28.1,4.29
1,Ronald Acuna Jr.,25, 4/25/2018,182.88,92.988,0,RF,R/R,2023-05-19,Atlanta Braves,Seattle Mariners,4,4,1,1,1,0,0,0,0,1,0,0,0,.343,.433,.610,1.043,28.1,4.29
1,Ronald Acuna Jr.,25, 4/25/2018,182.88,92.988,0,RF,R/R,2023-05-20,Atlanta Braves,Seattle Mariners,4,4,2,2,0,0,0,0,0,1,0,0,0,.347,.434,.608,1.042,28.1,4.29
1,Ronald Acuna Jr.,25, 4/25/2018,182.88,92.988,0,RF,R/R,2023-05-21,Atlanta Braves,Seattle Mariners,4,4,1,1,0,0,0,0,0,1,0,0,0,.344,.431,.600,1.031,28.1,4.29
1,Ronald Acuna Jr.,25, 4/25/2018,182.88,92.988,0,RF,R/R,2023-05-22,Atlanta Braves,Los Angeles Dodgers,5,4,2,1,1,0,0,0,1,0,1,0,0,.342,.430,.598,1.028,28.1,4.29
1,Ronald Acuna Jr.,25, 4/25/2018,182.88,92.988,0,RF,R/R,2023-05-23,Atlanta Braves,Los Angeles Dodgers,4,3,0,0,0,0,0,0,1,1,1,0,0,.337,.427,.588,1.015,28.1,4.29
1,Ronald Acuna Jr.,25, 4/25/2018,182.88,92.988,0,RF,R/R,2023-05-24,Atlanta Braves,Los Angeles Dodgers,4,4,0,0,0,0,0,0,0,1,0,0,0,.330,.419,.576,.995,28.1,4.29
1,Ronald Acuna Jr.,25, 4/25/2018,182.88,92.988,0,RF,R/R,2023-05-25,Atlanta Braves,Philadelphia Phillies,5,5,0,2,1,0,0,0,0,0,2,0,0,.332,.419,.577,.996,28.1,4.29
1,Ronald Acuna Jr.,25, 4/25/2018,182.88,92.988,0,RF,R/R,2023-05-26,Atlanta Braves,Philadelphia Phillies,5,5,0,0,0,0,0,0,0,0,0,0,0,.323,.409,.562,.971,28.1,4.29
1,Ronald Acuna Jr.,25, 4/25/2018,182.88,92.988,0,RF,R/R,2023-05-27,Atlanta Braves,Philadelphia Phillies,4,4,0,1,0,0,0,0,0,1,0,0,0,.322,.407,.556,.963,28.1,4.29
1,Ronald Acuna Jr.,25, 4/25/2018,182.88,92.988,0,RF,R/R,2023-05-28,Atlanta Braves,Philadelphia Phillies,5,5,2,4,0,1,0,3,0,1,0,1,0,.333,.415,.571,.986,28.1,4.29
1,Ronald Acuna Jr.,25, 4/25/2018,182.88,92.988,0,RF,R/R,2023-05-29,Oakland Athletics,Atlanta Braves,4,4,0,0,0,0,0,0,0,0,0,0,0,.327,.408,.561,.969,28.1,4.29
1,Ronald Acuna Jr.,25, 4/25/2018,182.88,92.988,0,RF,R/R,2023-05-30,Oakland Athletics,Atlanta Braves,4,3,0,0,0,0,0,0,1,0,0,1,0,.323,.406,.553,.959,28.1,4.29
1,Ronald Acuna Jr.,25, 4/25/2018,182.88,92.988,0,RF,R/R,2023-05-31,Oakland Athletics,Atlanta Braves,5,5,0,2,1,0,0,1,0,0,1,0,0,.324,.406,.554,.960,28.1,4.29
1,Ronald Acuna Jr.,25, 4/25/2018,182.88,92.988,0,RF,R/R,2023-06-02,Arizona Diamondbacks,Atlanta Braves,4,4,0,1,0,0,0,0,0,2,0,1,0,.323,.403,.549,.952,28.1,4.29
1,Ronald Acuna Jr.,25, 4/25/2018,182.88,92.988,0,RF,R/R,2023-06-03,Arizona Diamondbacks,Atlanta Braves,5,5,2,2,1,0,1,1,0,0,1,0,0,.325,.403,.563,.966,28.1,4.29
1,Ronald Acuna Jr.,25, 4/25/2018,182.88,92.988,0,RF,R/R,2023-06-04,Arizona Diamondbacks,Atlanta Braves,5,5,2,3,0,0,0,0,0,0,2,0,0,.331,.407,.564,.971,28.1,4.29
1,Ronald Acuna Jr.,25, 4/25/2018,182.88,92.988,0,RF,R/R,2023-06-06,Atlanta Braves,New York Mets,4,4,0,1,0,0,0,0,0,1,0,0,0,.329,.404,.558,.962,28.1,4.29
1,Ronald Acuna Jr.,25, 4/25/2018,182.88,92.988,0,RF,R/R,2023-06-07,Atlanta Braves,New York Mets,5,5,0,2,0,0,0,1,0,2,2,0,0,.331,.404,.555,.959,28.1,4.29
1,Ronald Acuna Jr.,25, 4/25/2018,182.88,92.988,0,RF,R/R,2023-06-08,Atlanta Braves,New York Mets,6,5,1,2,1,0,0,1,1,0,0,0,0,.332,.406,.556,.962,28.1,4.29
1,Ronald Acuna Jr.,25, 4/25/2018,182.88,92.988,0,RF,R/R,2023-06-09,Atlanta Braves,Washington Nationals,4,4,0,0,0,0,0,0,0,0,0,0,0,.327,.401,.547,.948,28.1,4.29
1,Ronald Acuna Jr.,25, 4/25/2018,182.88,92.988,0,RF,R/R,2023-06-10,Atlanta Braves,Washington Nationals,4,4,2,3,2,0,1,3,0,0,0,0,0,.333,.405,.570,.975,28.1,4.29
1,Ronald Acuna Jr.,25, 4/25/2018,182.88,92.988,0,RF,R/R,2023-06-11,Atlanta Braves,Washington Nationals,5,5,1,1,0,0,0,0,0,1,0,0,0,.331,.402,.563,.965,28.1,4.29
1,Ronald Acuna Jr.,25, 4/25/2018,182.88,92.988,0,RF,R/R,2023-06-12,Detroit Tigers,Atlanta Braves,5,5,0,1,1,0,0,3,0,0,0,0,0,.328,.399,.560,.959,28.1,4.29
1,Ronald Acuna Jr.,25, 4/25/2018,182.88,92.988,0,RF,R/R,2023-06-14,Detroit Tigers,Atlanta Braves,5,5,1,3,0,0,1,3,0,0,1,0,0,.333,.402,.571,.973,28.1,4.29
1,Ronald Acuna Jr.,25, 4/25/2018,182.88,92.988,0,RF,R/R,2023-06-14,Detroit Tigers,Atlanta Braves,5,3,2,1,0,0,1,1,2,0,0,1,0,.333,.405,.580,.985,28.1,4.29
1,Ronald Acuna Jr.,25, 4/25/2018,182.88,92.988,0,RF,R/R,2023-06-15,Atlanta Braves,Colorado Rockies,4,2,1,0,0,0,0,1,1,0,0,0,0,.331,.403,.576,.979,28.1,4.29
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-03-30,Miami Marlins,New York Mets,4,4,1,2,1,0,0,1,0,1,0,0,0,.500,.500,.750,1.250,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-03-31,Miami Marlins,New York Mets,4,3,0,1,0,0,0,0,1,0,0,0,0,.429,.500,.571,1.071,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-04-01,Miami Marlins,New York Mets,5,5,0,4,0,0,0,0,0,0,0,0,0,.583,.615,.667,1.282,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-04-02,Miami Marlins,New York Mets,4,4,1,2,0,0,0,0,0,0,0,0,0,.563,.588,.625,1.213,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-04-03,Miami Marlins,Minnesota Twins,5,5,0,2,0,0,0,1,0,0,0,0,0,.524,.545,.571,1.116,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-04-04,Miami Marlins,Minnesota Twins,3,2,0,0,0,0,0,0,1,1,0,0,0,.478,.520,.522,1.042,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-04-05,Miami Marlins,Minnesota Twins,1,1,0,0,0,0,0,0,0,1,0,0,0,.458,.500,.500,1.000,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-04-07,New York Mets,Miami Marlins,4,3,1,1,1,0,0,0,1,0,0,0,0,.444,.500,.519,1.019,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-04-08,New York Mets,Miami Marlins,4,3,0,2,0,0,0,1,1,0,0,0,0,.467,.529,.533,1.062,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-04-09,New York Mets,Miami Marlins,5,4,1,2,0,0,0,0,1,0,0,0,0,.471,.538,.529,1.067,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-04-10,Philadelphia Phillies,Miami Marlins,3,2,0,2,0,0,0,0,1,0,0,0,0,.500,.571,.556,1.127,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-04-11,Philadelphia Phillies,Miami Marlins,5,5,2,4,1,1,1,2,0,0,0,0,0,.537,.596,.732,1.328,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-04-12,Philadelphia Phillies,Miami Marlins,5,5,1,1,1,0,0,0,0,1,0,0,0,.500,.558,.696,1.254,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-04-15,Miami Marlins,Arizona Diamondbacks,1,1,0,1,0,0,0,1,0,0,0,0,0,.511,.566,.702,1.268,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-04-16,Miami Marlins,Arizona Diamondbacks,4,4,0,0,0,0,0,0,0,0,0,0,0,.471,.526,.647,1.173,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-04-17,Miami Marlins,San Francisco Giants,4,4,0,1,0,0,0,1,0,0,0,0,0,.455,.508,.618,1.126,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-04-18,Miami Marlins,San Francisco Giants,4,4,0,2,0,0,0,0,0,0,0,0,0,.458,.508,.610,1.118,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-04-19,Miami Marlins,San Francisco Giants,6,5,0,1,0,0,0,0,1,0,1,0,0,.438,.493,.578,1.071,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-04-22,Cleveland Guardians,Miami Marlins,5,4,1,1,0,0,0,2,1,0,0,1,0,.426,.487,.559,1.046,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-04-22,Cleveland Guardians,Miami Marlins,5,4,0,3,1,0,0,0,1,0,0,0,0,.444,.506,.583,1.089,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-04-26,Atlanta Braves,Miami Marlins,4,4,0,0,0,0,0,0,0,0,0,0,0,.421,.482,.553,1.035,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-04-27,Atlanta Braves,Miami Marlins,4,4,1,2,0,0,0,0,0,1,0,0,0,.425,.483,.550,1.033,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-04-28,Miami Marlins,Chicago Cubs,4,2,1,1,0,0,0,0,1,0,0,0,1,.427,.495,.549,1.044,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-04-29,Miami Marlins,Chicago Cubs,5,4,2,3,0,0,0,0,1,0,0,0,0,.442,.510,.558,1.068,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-04-30,Miami Marlins,Chicago Cubs,4,3,0,1,0,0,0,2,0,0,0,0,0,.438,.500,.551,1.051,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-05-02,Miami Marlins,Atlanta Braves,3,3,0,1,0,0,0,0,0,0,0,0,0,.435,.495,.543,1.038,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-05-03,Miami Marlins,Atlanta Braves,3,3,0,1,1,0,0,1,0,0,0,0,0,.432,.491,.547,1.038,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-05-04,Miami Marlins,Atlanta Braves,4,4,0,1,0,0,0,0,0,0,0,0,0,.424,.482,.535,1.017,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-05-05,Chicago Cubs,Miami Marlins,4,4,0,3,0,0,0,0,0,1,0,0,0,.437,.491,.544,1.035,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-05-06,Chicago Cubs,Miami Marlins,4,4,0,1,0,0,0,0,0,1,0,0,0,.430,.483,.533,1.016,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-05-07,Chicago Cubs,Miami Marlins,6,5,0,1,0,0,0,0,1,1,0,0,0,.420,.476,.518,.994,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-05-08,Arizona Diamondbacks,Miami Marlins,4,4,0,1,0,0,0,0,0,0,0,0,0,.414,.469,.509,.978,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-05-09,Arizona Diamondbacks,Miami Marlins,4,4,0,1,0,0,0,1,0,0,0,0,0,.408,.463,.500,.963,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-05-10,Arizona Diamondbacks,Miami Marlins,4,3,1,0,0,0,0,0,1,1,0,0,0,.398,.457,.488,.945,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-05-12,Miami Marlins,Cincinnati Reds,4,4,1,0,0,0,0,0,0,0,0,0,0,.386,.444,.472,.916,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-05-13,Miami Marlins,Cincinnati Reds,5,5,0,1,1,0,0,1,0,0,0,0,0,.379,.435,.470,.905,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-05-14,Miami Marlins,Cincinnati Reds,4,4,0,2,0,0,0,0,0,0,0,0,0,.382,.437,.471,.908,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-05-16,Miami Marlins,Washington Nationals,5,4,0,2,1,0,0,1,1,0,0,0,0,.386,.442,.479,.921,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-05-17,Miami Marlins,Washington Nationals,4,4,1,2,1,0,0,0,0,0,0,0,0,.389,.444,.486,.930,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-05-18,Miami Marlins,Washington Nationals,4,4,0,0,0,0,0,0,0,0,0,0,0,.378,.433,.473,.906,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-05-19,San Francisco Giants,Miami Marlins,4,4,1,3,1,0,0,0,0,0,0,0,0,.388,.440,.487,.927,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-05-20,San Francisco Giants,Miami Marlins,4,3,0,1,0,0,0,0,1,0,0,0,0,.387,.442,.484,.926,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-05-21,San Francisco Giants,Miami Marlins,2,2,0,0,0,0,0,0,0,0,0,0,0,.382,.437,.478,.915,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-05-22,Colorado Rockies,Miami Marlins,5,5,0,2,0,0,0,1,0,0,0,0,0,.383,.436,.475,.911,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-05-23,Colorado Rockies,Miami Marlins,5,5,0,0,0,0,0,0,0,0,0,0,0,.371,.424,.461,.885,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-05-24,Colorado Rockies,Miami Marlins,3,3,1,1,1,0,0,2,0,0,0,0,0,.371,.422,.465,.887,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-05-26,Los Angeles Angels,Miami Marlins,5,4,0,2,0,0,0,1,1,0,0,1,0,.374,.427,.466,.893,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-05-27,Los Angeles Angels,Miami Marlins,5,4,1,1,0,0,0,1,1,1,0,0,0,.371,.426,.461,.887,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-05-28,Los Angeles Angels,Miami Marlins,4,3,1,2,0,0,0,0,0,0,0,0,1,.376,.433,.464,.897,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-05-30,Miami Marlins,San Diego Padres,5,5,0,2,0,0,0,0,0,0,0,0,0,.376,.432,.462,.894,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-05-31,Miami Marlins,San Diego Padres,4,3,0,2,0,0,0,0,1,0,0,0,0,.381,.438,.466,.904,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-06-01,Miami Marlins,San Diego Padres,3,2,0,1,0,0,0,1,0,0,0,0,0,.382,.437,.466,.903,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-06-02,Miami Marlins,Oakland Athletics,4,4,0,0,0,0,0,0,0,1,0,0,0,.374,.429,.456,.885,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-06-03,Miami Marlins,Oakland Athletics,5,5,1,5,3,0,0,5,0,0,0,0,0,.390,.441,.485,.926,26.2,4.53
2,Luis Arraez,26, 5/18/2019,177.8,79.38,0,2B,L/R,2023-06-04,Miami Marlins,Oakland Athletics,5,4,1,2,0,0,0,1,1,0,0,0,0,.392,.445,.485,.930,26.2,4.53
