Rank,Name,Date,Team,OPP,AB,R,H,TB,2B,3B,HR,RBI,BB,IBB,SO,SB,CS,AVG,OBP,SLG,HBP,SAC,SF
1,Bo Joseph Bichette,May 10,TOR,@ NYY,4,0,1,1,0,0,0,0,1,0,1,0,0,0.238,0.272,0.354,0,0,0
1,Bo Joseph Bichette,May 11,TOR,@ NYY,5,0,3,4,1,0,0,0,0,0,1,0,0,0.252,0.284,0.37,0,0,0
1,Bo Joseph Bichette,May 13,TOR,@ TB,3,0,0,0,0,0,0,0,1,0,1,0,0,0.246,0.283,0.362,0,0,0
1,Bo Joseph Bichette,May 14,TOR,@ TB,3,0,0,0,0,0,0,0,1,0,0,0,0,0.241,0.282,0.355,0,0,0
1,Bo Joseph Bichette,May 15,TOR,@ TB,4,0,0,0,0,0,0,0,0,0,2,0,0,0.234,0.275,0.345,0,0,0
1,Bo Joseph Bichette,May 16,TOR,vs SEA,5,2,3,6,0,0,1,2,0,0,1,0,0,0.247,0.285,0.373,0,0,0
1,Bo Joseph Bichette,May 17,TOR,vs SEA,4,0,1,1,0,0,0,0,0,0,1,1,0,0.247,0.284,0.37,0,0,0
1,Bo Joseph Bichette,May 18,TOR,vs SEA,3,0,0,0,0,0,0,0,1,0,1,0,0,0.242,0.283,0.363,0,0,0
1,Bo Joseph Bichette,May 20,TOR,vs CIN,4,0,1,2,1,0,0,1,0,0,1,0,0,0.242,0.282,0.366,0,0,0
1,Bo Joseph Bichette,May 21,TOR,vs CIN,4,2,2,8,0,0,2,3,0,0,1,0,0,0.248,0.287,0.406,0,0,0
1,Bo Joseph Bichette,May 22,TOR,vs CIN,4,0,0,0,0,0,0,1,0,0,0,0,0,0.243,0.281,0.396,0,0,0
1,Bo Joseph Bichette,May 23,TOR,@ STL,5,0,0,0,0,0,0,0,0,0,1,0,0,0.236,0.273,0.385,0,0,0
1,Bo Joseph Bichette,May 24,TOR,@ STL,5,0,2,3,1,0,0,0,0,0,1,0,0,0.24,0.277,0.391,0,0,0
1,Bo Joseph Bichette,May 26,TOR,@ LAA,4,0,2,3,1,0,0,2,0,0,2,0,1,0.246,0.281,0.399,0,0,0
1,Bo Joseph Bichette,May 27,TOR,@ LAA,4,1,1,2,1,0,0,0,0,0,1,0,0,0.246,0.281,0.401,0,0,0
1,Bo Joseph Bichette,May 28,TOR,@ LAA,5,1,2,3,1,0,0,0,0,0,0,0,0,0.25,0.284,0.406,0,0,0
1,Bo Joseph Bichette,May 29,TOR,@ LAA,6,2,2,5,0,0,1,1,0,0,2,0,0,0.253,0.285,0.419,0,0,0
1,Bo Joseph Bichette,May 31,TOR,vs CWS,4,1,2,3,1,0,0,0,1,0,2,0,0,0.257,0.292,0.426,0,0,0
1,Bo Joseph Bichette,Jun 1,TOR,vs CWS,2,1,0,0,0,0,0,1,3,0,1,0,0,0.255,0.3,0.422,0,0,0
1,Bo Joseph Bichette,Jun 2,TOR,vs CWS,5,0,1,1,0,0,0,1,0,0,1,0,0,0.254,0.297,0.416,0,0,0
1,Bo Joseph Bichette,Jun 3,TOR,vs MIN,4,1,1,2,1,0,0,0,0,0,0,0,0,0.254,0.296,0.418,0,0,0
1,Bo Joseph Bichette,Jun 4,TOR,vs MIN,5,2,2,5,0,0,1,1,0,0,1,0,0,0.257,0.299,0.431,0,0,0
1,Bo Joseph Bichette,Jun 5,TOR,vs MIN,4,0,0,0,0,0,0,0,1,0,1,0,0,0.252,0.297,0.423,0,0,0
1,Bo Joseph Bichette,Jun 6,TOR,@ KC,4,1,1,4,0,0,1,2,0,0,3,0,0,0.252,0.296,0.434,0,0,0
1,Bo Joseph Bichette,Jun 7,TOR,@ KC,2,1,2,2,0,0,0,1,3,0,0,0,0,0.259,0.31,0.439,0,0,0
1,Bo Joseph Bichette,Jun 8,TOR,@ KC,5,0,2,2,0,0,0,0,0,0,1,0,0,0.262,0.312,0.438,0,0,0
1,Bo Joseph Bichette,Jun 10,TOR,@ DET,4,2,2,6,1,0,1,2,0,0,1,0,0,0.266,0.315,0.456,0,0,0
1,Bo Joseph Bichette,Jun 11,TOR,@ DET,5,0,2,2,0,0,0,0,0,0,0,0,0,0.269,0.317,0.455,0,0,0
1,Bo Joseph Bichette,Jun 12,TOR,@ DET,5,1,1,1,0,0,0,0,0,0,0,0,0,0.267,0.314,0.449,0,0,0
1,Bo Joseph Bichette,Jun 13,TOR,vs BAL,5,1,2,2,0,0,0,0,0,0,1,0,0,0.27,0.316,0.448,0,0,0
1,Bo Joseph Bichette,Jun 14,TOR,vs BAL,5,0,0,0,0,0,0,1,0,0,2,0,0,0.265,0.31,0.44,0,0,0
1,Bo Joseph Bichette,Jun 15,TOR,vs BAL,5,1,0,0,0,0,0,0,0,0,0,0,0,0.26,0.305,0.431,0,0,0
1,Bo Joseph Bichette,Jun 16,TOR,vs BAL,3,0,1,1,0,0,0,0,0,0,0,0,0,0.26,0.305,0.43,0,0,0
1,Bo Joseph Bichette,Jun 18,TOR,vs NYY,4,0,1,1,0,0,0,0,0,0,2,0,0,0.26,0.304,0.428,0,0,0
1,Bo Joseph Bichette,Jun 19,TOR,vs NYY,4,1,1,1,0,0,0,0,1,0,3,0,0,0.26,0.306,0.425,0,0,0
1,Bo Joseph Bichette,Jun 20,TOR,@ CWS,5,1,1,1,0,0,0,0,0,0,2,0,0,0.259,0.304,0.421,0,0,0
1,Bo Joseph Bichette,Jun 21,TOR,@ CWS,5,1,1,1,0,0,0,1,1,0,2,1,1,0.258,0.305,0.417,0,0,0
1,Bo Joseph Bichette,Jun 22,TOR,@ CWS,5,1,2,5,0,0,1,4,0,0,1,0,0,0.26,0.306,0.427,0,0,0
1,Bo Joseph Bichette,Jun 24,TOR,@ MIL,5,0,0,0,0,0,0,0,0,0,1,0,0,0.256,0.301,0.42,0,0,0
1,Bo Joseph Bichette,Jun 25,TOR,@ MIL,4,1,1,4,0,0,1,1,0,0,2,0,0,0.256,0.301,0.428,0,0,0
1,Bo Joseph Bichette,Jun 26,TOR,@ MIL,4,0,0,0,0,0,0,0,0,0,2,0,0,0.252,0.297,0.422,0,0,0
1,Bo Joseph Bichette,Jun 27,TOR,vs BOS,4,1,2,3,1,0,0,1,0,0,1,0,0,0.256,0.299,0.426,0,0,0
1,Bo Joseph Bichette,Jun 28,TOR,vs BOS,4,1,1,1,0,0,0,1,1,0,1,0,0,0.256,0.301,0.424,0,0,0
1,Bo Joseph Bichette,Jun 29,TOR,vs BOS,5,0,1,1,0,0,0,0,0,0,2,0,0,0.255,0.299,0.42,0,0,0
1,Bo Joseph Bichette,Jun 30,TOR,vs TB,4,0,1,2,1,0,0,0,0,0,0,0,0,0.255,0.299,0.421,0,0,0
1,Bo Joseph Bichette,Jul 1,TOR,vs TB,4,1,1,2,1,0,0,2,0,0,0,0,0,0.255,0.298,0.422,0,0,0
1,Bo Joseph Bichette,Jul 2,TOR,vs TB,4,1,1,2,1,0,0,0,0,0,2,0,0,0.255,0.298,0.423,0,0,0
1,Bo Joseph Bichette,Jul 2,TOR,vs TB,5,0,2,2,0,0,0,0,0,0,1,0,0,0.257,0.299,0.423,0,0,0
1,Bo Joseph Bichette,Jul 3,TOR,vs TB,4,0,1,1,0,0,0,0,1,0,0,0,0,0.257,0.301,0.421,0,0,0
1,Bo Joseph Bichette,Jul 4,TOR,@ OAK,4,0,1,2,1,0,0,0,0,0,0,0,0,0.257,0.3,0.422,0,0,0
1,Bo Joseph Bichette,Jul 5,TOR,@ OAK,4,0,1,1,0,0,0,0,0,0,2,0,1,0.257,0.299,0.42,0,0,0
1,Bo Joseph Bichette,Jul 6,TOR,@ OAK,3,1,1,4,0,0,1,1,1,0,0,0,0,0.257,0.302,0.428,0,0,0
1,Bo Joseph Bichette,Jul 7,TOR,@ SEA,4,1,1,1,0,0,0,1,0,0,0,0,0,0.257,0.301,0.426,0,0,0
1,Bo Joseph Bichette,Jul 8,TOR,@ SEA,5,0,1,1,0,0,0,0,0,0,2,0,0,0.256,0.3,0.423,0,0,0
1,Bo Joseph Bichette,Jul 9,TOR,@ SEA,4,0,0,0,0,0,0,0,0,0,2,0,0,0.253,0.297,0.418,0,0,0
1,Bo Joseph Bichette,Jul 10,TOR,@ SEA,4,1,3,6,0,0,1,3,0,0,1,0,0,0.259,0.301,0.43,0,0,0
1,Bo Joseph Bichette,Jul 12,TOR,vs PHI,3,1,1,1,0,0,0,0,1,0,1,0,1,0.26,0.303,0.429,0,0,0
1,Bo Joseph Bichette,Jul 13,TOR,vs PHI,4,0,2,2,0,0,0,1,0,0,1,1,0,0.262,0.305,0.43,0,0,0
1,Bo Joseph Bichette,Jul 14,TOR,vs KC,2,0,0,0,0,0,0,0,2,0,1,1,0,0.261,0.307,0.427,0,0,0
1,Bo Joseph Bichette,Jul 15,TOR,vs KC,5,1,1,1,0,0,0,0,0,0,1,0,0,0.26,0.306,0.424,0,0,0
1,Bo Joseph Bichette,Jul 16,TOR,vs KC,5,0,1,1,0,0,0,0,0,0,1,0,0,0.259,0.305,0.421,0,0,0
1,Bo Joseph Bichette,Jul 17,TOR,vs KC,3,0,0,0,0,0,0,1,0,0,1,0,0,0.257,0.302,0.418,0,0,1
1,Bo Joseph Bichette,Jul 22,TOR,@ BOS,5,3,3,4,1,0,0,2,0,0,1,0,0,0.262,0.305,0.423,0,0,0
1,Bo Joseph Bichette,Jul 23,TOR,@ BOS,3,0,0,0,0,0,0,0,1,0,2,0,0,0.26,0.305,0.42,0,0,0
1,Bo Joseph Bichette,Jul 24,TOR,@ BOS,4,1,0,0,0,0,0,0,1,0,2,0,0,0.257,0.304,0.416,0,0,0
1,Bo Joseph Bichette,Jul 26,TOR,vs STL,4,2,2,4,2,0,0,0,0,0,1,0,0,0.259,0.305,0.421,0,0,0
1,Bo Joseph Bichette,Jul 27,TOR,vs STL,4,0,1,1,0,0,0,1,0,0,2,0,0,0.259,0.305,0.42,0,0,0
1,Bo Joseph Bichette,Jul 28,TOR,vs DET,4,0,2,2,0,0,0,0,0,0,0,0,0,0.262,0.307,0.421,0,0,0
1,Bo Joseph Bichette,Jul 29,TOR,vs DET,1,0,0,0,0,0,0,0,0,0,0,0,0,0.261,0.306,0.42,0,0,0
1,Bo Joseph Bichette,Jul 30,TOR,vs DET,3,0,0,0,0,0,0,1,0,0,1,0,0,0.259,0.303,0.416,0,0,1
1,Bo Joseph Bichette,Jul 31,TOR,vs DET,4,0,1,2,1,0,0,1,0,0,0,0,0,0.259,0.303,0.417,0,0,0
1,Bo Joseph Bichette,Aug 2,TOR,@ TB,4,0,1,1,0,0,0,1,0,0,0,0,1,0.259,0.302,0.416,0,0,0
1,Bo Joseph Bichette,Aug 3,TOR,@ TB,4,0,0,0,0,0,0,0,0,0,3,0,0,0.256,0.3,0.412,0,0,0
1,Bo Joseph Bichette,Aug 4,TOR,@ MIN,5,2,3,5,2,0,0,0,0,0,1,0,0,0.26,0.303,0.419,0,0,0
1,Bo Joseph Bichette,Aug 5,TOR,@ MIN,5,1,1,1,0,0,0,0,0,0,3,0,0,0.26,0.302,0.416,0,0,0
1,Bo Joseph Bichette,Aug 6,TOR,@ MIN,4,1,2,5,0,0,1,3,0,0,1,0,0,0.262,0.303,0.424,0,0,0
1,Bo Joseph Bichette,Aug 7,TOR,@ MIN,4,0,1,2,1,0,0,1,0,0,1,0,0,0.262,0.303,0.424,0,0,0
1,Bo Joseph Bichette,Aug 8,TOR,@ BAL,5,1,1,1,0,0,0,0,0,0,0,0,0,0.261,0.302,0.422,0,0,0
1,Bo Joseph Bichette,Aug 9,TOR,@ BAL,4,2,2,8,0,0,2,4,0,0,0,0,0,0.263,0.304,0.436,0,0,0
1,Bo Joseph Bichette,Aug 12,TOR,vs CLE,3,0,0,0,0,0,0,0,0,0,2,0,0,0.262,0.302,0.433,0,0,0
1,Bo Joseph Bichette,Aug 13,TOR,vs CLE,3,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.3,0.43,0,0,0
1,Bo Joseph Bichette,Aug 15,TOR,vs BAL,3,0,1,1,0,0,0,0,1,0,1,0,0,0.26,0.301,0.43,0,0,0
1,Bo Joseph Bichette,Aug 16,TOR,vs BAL,3,0,0,0,0,0,0,0,0,0,0,0,0,0.259,0.3,0.427,0,0,0
1,Bo Joseph Bichette,Aug 17,TOR,vs BAL,4,1,2,3,1,0,0,0,0,0,1,0,0,0.261,0.301,0.429,0,0,0
1,Bo Joseph Bichette,Aug 18,TOR,@ NYY,5,0,1,1,0,0,0,0,0,0,2,0,0,0.26,0.3,0.427,0,0,0
1,Bo Joseph Bichette,Aug 19,TOR,@ NYY,4,0,0,0,0,0,0,0,0,0,2,0,0,0.258,0.298,0.423,0,0,0
1,Bo Joseph Bichette,Aug 20,TOR,@ NYY,4,0,0,0,0,0,0,0,0,0,0,0,0,0.256,0.295,0.42,0,0,0
1,Bo Joseph Bichette,Aug 21,TOR,@ NYY,4,0,2,2,0,0,0,0,0,0,1,0,0,0.258,0.297,0.421,0,0,0
1,Bo Joseph Bichette,Aug 23,TOR,@ BOS,5,2,2,3,1,0,0,0,0,0,1,0,0,0.259,0.298,0.422,0,0,0
1,Bo Joseph Bichette,Aug 24,TOR,@ BOS,4,0,1,1,0,0,0,0,0,0,2,0,0,0.259,0.298,0.421,0,0,0
1,Bo Joseph Bichette,Aug 25,TOR,@ BOS,4,0,2,3,1,0,0,2,1,0,2,1,0,0.261,0.301,0.424,0,0,0
1,Bo Joseph Bichette,Aug 26,TOR,vs LAA,4,0,1,2,1,0,0,0,0,0,1,0,0,0.261,0.3,0.424,0,0,0
1,Bo Joseph Bichette,Aug 27,TOR,vs LAA,3,0,0,0,0,0,0,0,1,0,2,0,0,0.259,0.3,0.422,0,0,0
1,Bo Joseph Bichette,Aug 28,TOR,vs LAA,3,1,2,2,0,0,0,0,2,0,0,0,0,0.262,0.304,0.423,0,0,0
1,Bo Joseph Bichette,Aug 29,TOR,vs CHC,4,0,1,1,0,0,0,0,1,0,0,1,0,0.262,0.305,0.422,0,0,0
1,Bo Joseph Bichette,Aug 30,TOR,vs CHC,3,1,1,2,1,0,0,0,0,0,0,0,0,0.262,0.307,0.423,1,0,0
1,Bo Joseph Bichette,Aug 31,TOR,vs CHC,4,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.305,0.42,0,0,0
1,Bo Joseph Bichette,Sep 2,TOR,@ PIT,5,1,3,7,1,0,1,2,0,0,0,0,0,0.263,0.307,0.429,0,0,0
1,Bo Joseph Bichette,Sep 3,TOR,@ PIT,4,1,2,3,1,0,0,3,0,0,0,0,0,0.265,0.309,0.432,0,0,0
1,Bo Joseph Bichette,Sep 4,TOR,@ PIT,3,1,1,1,0,0,0,0,1,0,1,0,0,0.266,0.31,0.431,0,0,0
1,Bo Joseph Bichette,Sep 5,TOR,@ BAL,5,0,3,3,0,0,0,2,0,0,1,0,0,0.269,0.312,0.433,0,0,0
1,Bo Joseph Bichette,Sep 5,TOR,@ BAL,5,3,3,12,0,0,3,5,0,0,1,0,0,0.272,0.315,0.451,0,0,0
1,Bo Joseph Bichette,Sep 6,TOR,@ BAL,5,4,4,8,1,0,1,2,0,0,0,0,0,0.277,0.319,0.462,0,0,0
1,Bo Joseph Bichette,Sep 7,TOR,@ BAL,4,1,0,0,0,0,0,0,1,0,2,0,0,0.275,0.318,0.458,0,0,0
1,Bo Joseph Bichette,Sep 9,TOR,@ TEX,4,1,2,7,0,1,1,3,0,0,0,0,1,0.276,0.319,0.468,0,0,0
1,Bo Joseph Bichette,Sep 10,TOR,@ TEX,5,1,3,6,3,0,0,1,1,0,1,0,0,0.279,0.323,0.474,0,0,0
1,Bo Joseph Bichette,Sep 11,TOR,@ TEX,4,1,1,1,0,0,0,0,0,0,1,0,0,0.279,0.322,0.472,0,0,0
1,Bo Joseph Bichette,Sep 12,TOR,vs TB,3,1,2,5,0,0,1,3,0,0,0,0,0,0.281,0.325,0.479,1,0,0
1,Bo Joseph Bichette,Sep 13,TOR,vs TB,5,1,2,2,0,0,0,0,0,0,0,0,0,0.282,0.326,0.478,0,0,0
1,Bo Joseph Bichette,Sep 13,TOR,vs TB,4,0,1,2,1,0,0,0,0,0,1,0,0,0.282,0.325,0.478,0,0,0
1,Bo Joseph Bichette,Sep 14,TOR,vs TB,4,0,2,3,1,0,0,1,0,0,0,0,0,0.283,0.326,0.48,0,0,0
1,Bo Joseph Bichette,Sep 15,TOR,vs TB,4,0,2,3,1,0,0,0,0,0,0,1,0,0.285,0.327,0.482,0,0,0
1,Bo Joseph Bichette,Sep 16,TOR,vs BAL,4,1,1,1,0,0,0,0,0,0,0,1,0,0.284,0.327,0.48,0,0,0
1,Bo Joseph Bichette,Sep 17,TOR,vs BAL,4,0,0,0,0,0,0,0,0,0,1,0,0,0.283,0.325,0.477,0,0,0
1,Bo Joseph Bichette,Sep 18,TOR,vs BAL,3,0,1,1,0,0,0,1,2,0,0,0,0,0.283,0.327,0.476,0,0,0
1,Bo Joseph Bichette,Sep 20,TOR,@ PHI,5,2,1,1,0,0,0,0,1,0,1,0,0,0.282,0.327,0.474,0,0,0
1,Bo Joseph Bichette,Sep 21,TOR,@ PHI,5,0,2,2,0,0,0,0,0,0,0,0,0,0.283,0.328,0.474,0,0,0
1,Bo Joseph Bichette,Sep 22,TOR,@ TB,4,0,2,3,1,0,0,1,0,0,1,0,0,0.285,0.329,0.475,0,0,0
1,Bo Joseph Bichette,Sep 23,TOR,@ TB,4,1,2,2,0,0,0,1,1,0,1,1,0,0.286,0.331,0.475,0,0,0
1,Bo Joseph Bichette,Sep 24,TOR,@ TB,4,0,0,0,0,0,0,0,0,0,1,0,0,0.284,0.329,0.472,0,0,0
1,Bo Joseph Bichette,Sep 25,TOR,@ TB,5,0,1,1,0,0,0,0,0,0,1,0,0,0.283,0.328,0.47,0,0,0
1,Bo Joseph Bichette,Sep 26,TOR,vs NYY,5,1,2,2,0,0,0,0,0,0,0,0,0,0.284,0.328,0.47,0,0,0
1,Bo Joseph Bichette,Sep 27,TOR,vs NYY,4,0,1,2,1,0,0,0,0,0,2,0,0,0.284,0.328,0.47,0,0,0
1,Bo Joseph Bichette,Sep 28,TOR,vs NYY,4,0,2,2,0,0,0,1,0,0,0,0,0,0.285,0.329,0.47,0,0,0
1,Bo Joseph Bichette,Sep 30,TOR,vs BOS,4,1,2,2,0,0,0,1,1,0,1,0,0,0.287,0.331,0.47,0,0,0
1,Bo Joseph Bichette,Oct 1,TOR,vs BOS,4,0,4,4,0,0,0,0,0,0,0,0,0,0.291,0.335,0.474,0,0,0
1,Bo Joseph Bichette,Oct 2,TOR,vs BOS,4,0,0,0,0,0,0,0,0,0,1,1,0,0.289,0.333,0.471,0,0,0
1,Bo Joseph Bichette,Oct 3,TOR,@ BAL,4,1,1,1,0,0,0,0,0,0,1,0,0,0.289,0.332,0.469,0,0,0
1,Bo Joseph Bichette,Oct 5,TOR,@ BAL,2,1,1,1,0,0,0,0,0,0,1,0,0,0.29,0.333,0.469,0,0,0
2,José Dariel Abreu,Apr 8,CWS,@ DET,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0.25,0,0,0,0
2,José Dariel Abreu,Apr 9,CWS,@ DET,4,2,2,3,1,0,0,0,0,0,0,0,0,0.286,0.375,0.429,0,0,0
2,José Dariel Abreu,Apr 10,CWS,@ DET,4,3,2,3,1,0,0,2,1,0,0,0,0,0.364,0.462,0.545,0,0,0
2,José Dariel Abreu,Apr 12,CWS,vs SEA,3,0,1,1,0,0,0,0,1,0,1,0,0,0.357,0.471,0.5,0,0,0
2,José Dariel Abreu,Apr 13,CWS,vs SEA,4,0,0,0,0,0,0,0,0,0,2,0,0,0.278,0.381,0.389,0,0,0
2,José Dariel Abreu,Apr 14,CWS,vs SEA,4,0,0,0,0,0,0,0,0,0,3,0,0,0.227,0.32,0.318,0,0,0
2,José Dariel Abreu,Apr 15,CWS,vs TB,4,0,0,0,0,0,0,0,0,0,1,0,0,0.192,0.276,0.269,0,0,0
2,José Dariel Abreu,Apr 16,CWS,vs TB,4,1,1,4,0,0,1,2,0,0,0,0,0,0.2,0.273,0.367,0,0,0
2,José Dariel Abreu,Apr 17,CWS,vs TB,3,1,1,1,0,0,0,0,1,0,2,0,0,0.212,0.297,0.364,0,0,0
2,José Dariel Abreu,Apr 20,CWS,@ CLE,4,0,1,1,0,0,0,0,0,0,1,0,0,0.216,0.293,0.351,0,0,0
2,José Dariel Abreu,Apr 21,CWS,@ CLE,4,0,1,2,1,0,0,0,0,0,1,0,0,0.22,0.289,0.366,0,0,0
2,José Dariel Abreu,Apr 22,CWS,@ MIN,3,0,0,0,0,0,0,0,1,0,0,0,0,0.205,0.286,0.341,0,0,0
2,José Dariel Abreu,Apr 23,CWS,@ MIN,4,1,1,4,0,0,1,2,0,0,1,0,0,0.208,0.283,0.396,0,0,0
2,José Dariel Abreu,Apr 24,CWS,@ MIN,3,0,1,1,0,0,0,0,2,0,0,0,0,0.216,0.31,0.392,0,0,0
2,José Dariel Abreu,Apr 26,CWS,vs KC,4,0,1,1,0,0,0,0,0,0,0,0,0,0.218,0.306,0.382,0,0,0
2,José Dariel Abreu,Apr 27,CWS,vs KC,4,0,0,0,0,0,0,0,0,0,2,0,0,0.203,0.288,0.356,0,0,0
2,José Dariel Abreu,Apr 28,CWS,vs KC,4,0,1,1,0,0,0,0,0,0,1,0,0,0.206,0.286,0.349,0,0,0
2,José Dariel Abreu,Apr 29,CWS,vs LAA,3,0,1,1,0,0,0,0,1,0,0,0,0,0.212,0.297,0.348,0,0,0
2,José Dariel Abreu,Apr 30,CWS,vs LAA,3,0,1,1,0,0,0,0,1,0,1,0,0,0.217,0.308,0.348,0,0,0
2,José Dariel Abreu,May 1,CWS,vs LAA,4,1,1,1,0,0,0,1,0,0,0,0,0,0.219,0.313,0.342,1,0,0
2,José Dariel Abreu,May 2,CWS,vs LAA,3,1,1,1,0,0,0,0,1,0,0,0,0,0.224,0.322,0.342,0,0,0
2,José Dariel Abreu,May 3,CWS,@ CHC,3,1,0,0,0,0,0,0,1,0,0,0,0,0.215,0.319,0.329,0,0,0
2,José Dariel Abreu,May 4,CWS,@ CHC,4,2,2,5,0,0,1,1,0,0,1,0,0,0.229,0.326,0.373,0,0,0
2,José Dariel Abreu,May 6,CWS,@ BOS,4,0,1,1,0,0,0,1,0,0,0,0,0,0.23,0.32,0.368,0,0,1
2,José Dariel Abreu,May 7,CWS,@ BOS,5,1,2,3,1,0,0,1,0,0,1,0,0,0.239,0.324,0.38,0,0,0
2,José Dariel Abreu,May 8,CWS,@ BOS,4,0,1,2,1,0,0,2,0,0,1,0,0,0.24,0.321,0.385,0,0,0
2,José Dariel Abreu,May 9,CWS,vs CLE,6,0,0,0,0,0,0,0,0,0,1,0,0,0.225,0.304,0.363,0,0,0
2,José Dariel Abreu,May 10,CWS,vs CLE,4,0,0,0,0,0,0,0,0,0,0,0,0,0.217,0.294,0.349,0,0,0
2,José Dariel Abreu,May 12,CWS,vs NYY,5,0,0,0,0,0,0,0,0,0,2,0,0,0.207,0.282,0.333,0,0,0
2,José Dariel Abreu,May 13,CWS,vs NYY,3,0,0,0,0,0,0,0,1,0,0,0,0,0.202,0.281,0.325,0,0,0
