Rank,Name,Date,Team,OPP,AB,R,H,TB,2B,3B,HR,RBI,BB,IBB,SO,SB,CS,AVG,OBP,SLG,HBP,SAC,SF
1,Derek Jeter,Apr 23,NYY,@ TEX,5,2,4,5,1,0,0,1,0,0,1,0,0,0.411,0.436,0.644,0,0,0
1,Derek Jeter,Apr 24,NYY,@ TEX,4,0,2,3,1,0,0,0,0,0,1,0,0,0.416,0.439,0.649,0,0,0
1,Derek Jeter,Apr 25,NYY,@ TEX,4,0,2,2,0,0,0,0,0,0,1,1,0,0.42,0.442,0.642,0,0,0
1,Derek Jeter,Apr 27,NYY,vs DET,4,1,0,0,0,0,0,0,1,0,1,0,0,0.4,0.429,0.612,0,0,0
1,Derek Jeter,Apr 28,NYY,vs DET,3,0,0,0,0,0,0,0,1,0,2,0,0,0.386,0.421,0.591,0,0,0
1,Derek Jeter,Apr 29,NYY,vs DET,3,1,2,2,0,0,0,0,2,0,1,0,0,0.396,0.44,0.593,0,0,0
1,Derek Jeter,Apr 30,NYY,vs BAL,4,0,1,1,0,0,0,0,0,0,0,0,0,0.389,0.433,0.579,0,0,0
1,Derek Jeter,May 1,NYY,vs BAL,5,0,3,4,1,0,0,0,0,0,0,0,0,0.4,0.44,0.59,0,0,0
1,Derek Jeter,May 2,NYY,vs BAL,4,0,0,0,0,0,0,0,0,0,2,0,0,0.385,0.425,0.567,0,0,0
1,Derek Jeter,May 3,NYY,@ KC,5,2,4,5,1,0,0,0,0,0,1,0,0,0.404,0.441,0.587,0,0,0
1,Derek Jeter,May 4,NYY,@ KC,5,2,2,5,0,0,1,2,0,0,1,0,0,0.404,0.439,0.605,0,0,0
1,Derek Jeter,May 5,NYY,@ KC,4,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.425,0.585,0,0,0
1,Derek Jeter,May 6,NYY,@ KC,3,2,2,3,1,0,0,0,2,0,0,0,0,0.397,0.439,0.595,0,0,0
1,Derek Jeter,May 8,NYY,vs TB,4,0,1,1,0,0,0,0,0,0,0,0,0,0.392,0.434,0.584,0,0,0
1,Derek Jeter,May 9,NYY,vs TB,4,1,1,1,0,0,0,0,0,0,0,0,0,0.388,0.429,0.574,0,0,0
1,Derek Jeter,May 10,NYY,vs TB,4,0,0,0,0,0,0,0,1,0,1,0,0,0.376,0.421,0.556,0,0,0
1,Derek Jeter,May 11,NYY,vs SEA,4,0,1,1,0,0,0,0,1,0,0,0,0,0.372,0.42,0.547,0,0,0
1,Derek Jeter,May 12,NYY,vs SEA,4,1,2,2,0,0,0,0,0,0,0,1,0,0.376,0.422,0.546,0,0,0
1,Derek Jeter,May 13,NYY,vs SEA,4,0,1,1,0,0,0,0,0,0,1,0,0,0.372,0.418,0.538,0,0,0
1,Derek Jeter,May 14,NYY,@ BAL,5,0,1,1,0,0,0,0,0,0,1,0,0,0.367,0.411,0.527,0,0,0
1,Derek Jeter,May 15,NYY,@ BAL,3,0,1,1,0,0,0,0,1,0,0,0,0,0.366,0.413,0.523,0,0,0
1,Derek Jeter,May 17,NYY,@ TOR,4,0,1,1,0,0,0,0,0,0,1,0,0,0.363,0.409,0.516,0,0,0
1,Derek Jeter,May 18,NYY,vs CIN,4,0,1,1,0,0,0,0,0,0,0,0,0,0.36,0.406,0.509,0,0,0
1,Derek Jeter,May 19,NYY,vs CIN,5,0,1,1,0,0,0,0,0,0,0,1,0,0.355,0.4,0.5,0,0,0
1,Derek Jeter,May 20,NYY,vs CIN,4,0,0,0,0,0,0,0,0,0,0,0,0,0.347,0.391,0.488,0,0,0
1,Derek Jeter,May 21,NYY,vs KC,5,0,1,1,0,0,0,0,0,0,0,0,0,0.343,0.386,0.48,0,0,0
1,Derek Jeter,May 22,NYY,vs KC,4,0,1,1,0,0,0,1,0,0,2,0,0,0.341,0.383,0.475,0,0,0
1,Derek Jeter,May 23,NYY,vs KC,5,1,3,4,1,0,0,0,0,0,0,0,0,0.348,0.389,0.484,0,0,0
1,Derek Jeter,May 25,NYY,@ OAK,5,0,0,0,0,0,0,0,0,0,3,0,0,0.339,0.379,0.471,0,0,0
1,Derek Jeter,May 26,NYY,@ OAK,4,1,2,2,0,0,0,2,0,0,0,0,0,0.342,0.385,0.472,1,0,0
1,Derek Jeter,May 27,NYY,@ OAK,5,0,1,1,0,0,0,0,0,0,0,0,0,0.338,0.38,0.465,0,0,0
1,Derek Jeter,May 28,NYY,@ LAA,5,1,1,1,0,0,0,0,1,0,0,0,0,0.335,0.379,0.458,0,0,0
1,Derek Jeter,May 29,NYY,@ LAA,4,0,2,2,0,0,0,0,1,0,0,0,0,0.338,0.384,0.459,0,0,0
1,Derek Jeter,May 30,NYY,@ LAA,4,1,1,1,0,0,0,0,0,0,0,1,0,0.336,0.382,0.455,0,0,0
1,Derek Jeter,Jun 1,NYY,@ DET,4,1,2,2,0,0,0,1,1,0,1,0,0,0.34,0.386,0.456,0,0,0
1,Derek Jeter,Jun 2,NYY,@ DET,3,0,0,0,0,0,0,0,1,0,0,1,0,0.335,0.384,0.45,0,1,0
1,Derek Jeter,Jun 3,NYY,@ DET,5,1,2,5,0,0,1,1,0,0,1,0,0,0.336,0.384,0.462,0,0,0
1,Derek Jeter,Jun 5,NYY,vs TB,5,0,0,0,0,0,0,0,0,0,0,0,0,0.329,0.377,0.452,0,0,0
1,Derek Jeter,Jun 6,NYY,vs TB,4,0,0,0,0,0,0,0,0,0,0,0,0,0.323,0.371,0.444,0,0,0
1,Derek Jeter,Jun 7,NYY,vs TB,3,0,0,0,0,0,0,0,2,0,1,0,0,0.319,0.371,0.438,0,0,0
1,Derek Jeter,Jun 8,NYY,vs NYM,4,0,0,0,0,0,0,0,0,0,1,0,0,0.314,0.365,0.431,0,0,0
1,Derek Jeter,Jun 9,NYY,vs NYM,3,1,1,1,0,0,0,0,1,0,2,0,0,0.314,0.367,0.43,0,0,0
1,Derek Jeter,Jun 10,NYY,vs NYM,4,1,2,2,0,0,0,0,0,0,0,0,0,0.317,0.369,0.431,0,0,0
1,Derek Jeter,Jun 11,NYY,@ ATL,5,0,1,1,0,0,0,0,0,0,1,0,0,0.315,0.366,0.426,0,0,0
1,Derek Jeter,Jun 12,NYY,@ ATL,5,1,2,2,0,0,0,0,0,0,0,0,0,0.316,0.367,0.426,0,0,0
1,Derek Jeter,Jun 13,NYY,@ ATL,4,2,2,3,1,0,0,0,0,0,1,0,0,0.319,0.369,0.431,0,0,0
1,Derek Jeter,Jun 15,NYY,@ WSH,5,2,2,3,1,0,0,1,0,0,1,0,0,0.321,0.369,0.434,0,0,0
1,Derek Jeter,Jun 16,NYY,@ WSH,7,1,1,1,0,0,0,0,0,0,2,0,0,0.316,0.364,0.426,0,0,0
1,Derek Jeter,Jun 17,NYY,@ WSH,5,1,1,1,0,0,0,0,0,0,1,0,0,0.314,0.361,0.422,0,0,0
1,Derek Jeter,Jun 18,NYY,vs ATL,4,0,2,2,0,0,0,3,0,0,0,0,0,0.317,0.363,0.423,0,0,0
1,Derek Jeter,Jun 19,NYY,vs ATL,3,0,0,0,0,0,0,0,2,0,1,0,0,0.313,0.364,0.419,0,0,0
1,Derek Jeter,Jun 20,NYY,vs ATL,4,1,1,4,0,0,1,1,1,0,1,0,0,0.313,0.364,0.427,0,0,0
1,Derek Jeter,Jun 22,NYY,@ NYM,5,0,1,1,0,0,0,0,0,0,0,0,0,0.311,0.362,0.423,0,0,0
1,Derek Jeter,Jun 23,NYY,@ NYM,4,0,1,1,0,0,0,0,0,0,1,1,0,0.31,0.36,0.421,0,0,0
1,Derek Jeter,Jun 24,NYY,@ NYM,5,0,0,0,0,0,0,0,0,0,1,0,0,0.305,0.355,0.414,0,0,0
1,Derek Jeter,Jun 25,NYY,vs CLE,4,0,1,1,0,0,0,0,0,0,0,0,0,0.304,0.353,0.412,0,0,0
1,Derek Jeter,Jun 26,NYY,vs CLE,5,0,2,2,0,0,0,0,0,0,1,0,0,0.305,0.354,0.412,0,0,0
1,Derek Jeter,Jun 28,NYY,vs CWS,5,0,1,1,0,0,0,0,0,0,0,0,1,0.304,0.352,0.408,0,0,0
1,Derek Jeter,Jun 29,NYY,vs CWS,4,1,1,2,1,0,0,0,1,0,0,0,0,0.303,0.353,0.409,0,0,0
1,Derek Jeter,Jun 30,NYY,vs CWS,3,0,0,0,0,0,0,0,0,0,1,0,0,0.3,0.351,0.406,1,0,0
1,Derek Jeter,Jul 1,NYY,vs CWS,5,0,1,1,0,0,0,0,0,0,1,0,0,0.299,0.349,0.402,0,0,0
1,Derek Jeter,Jul 2,NYY,@ TB,4,1,1,2,1,0,0,0,0,0,1,0,0,0.298,0.348,0.404,0,0,0
1,Derek Jeter,Jul 3,NYY,@ TB,3,1,2,3,1,0,0,0,0,0,0,0,0,0.301,0.351,0.409,0,1,0
1,Derek Jeter,Jul 4,NYY,@ TB,5,0,2,3,1,0,0,0,0,0,1,0,0,0.303,0.351,0.412,0,0,0
1,Derek Jeter,Jul 6,NYY,@ BOS,5,1,2,2,0,0,0,0,0,0,0,0,0,0.304,0.352,0.412,0,0,0
1,Derek Jeter,Jul 7,NYY,@ BOS,5,1,3,3,0,0,0,0,0,0,0,1,0,0.309,0.355,0.414,0,0,0
1,Derek Jeter,Jul 7,NYY,@ BOS,5,1,0,0,0,0,0,0,0,0,1,0,0,0.304,0.351,0.408,0,0,0
1,Derek Jeter,Jul 8,NYY,@ BOS,5,1,3,3,0,0,0,0,0,0,2,0,0,0.308,0.354,0.411,0,0,0
1,Derek Jeter,Jul 13,NYY,vs LAA,4,2,2,3,1,0,0,0,0,0,1,0,0,0.31,0.355,0.415,0,0,0
1,Derek Jeter,Jul 14,NYY,vs LAA,4,1,1,1,0,0,0,0,0,0,0,0,0,0.31,0.354,0.413,0,0,0
1,Derek Jeter,Jul 15,NYY,vs LAA,4,0,1,1,0,0,0,1,1,0,0,0,0,0.309,0.355,0.411,0,0,0
1,Derek Jeter,Jul 16,NYY,vs TOR,4,0,0,0,0,0,0,0,0,0,1,0,0,0.306,0.351,0.407,0,0,0
1,Derek Jeter,Jul 17,NYY,vs TOR,4,1,2,3,1,0,0,1,0,0,1,0,0,0.308,0.353,0.411,0,0,0
1,Derek Jeter,Jul 18,NYY,vs TOR,3,1,2,3,1,0,0,0,1,0,0,0,0,0.311,0.357,0.415,0,0,0
1,Derek Jeter,Jul 19,NYY,@ OAK,4,1,2,2,0,0,0,0,0,0,0,0,0,0.313,0.358,0.416,0,0,0
1,Derek Jeter,Jul 20,NYY,@ OAK,4,0,1,1,0,0,0,0,0,0,1,0,0,0.312,0.357,0.414,0,0,0
1,Derek Jeter,Jul 21,NYY,@ OAK,4,0,1,1,0,0,0,0,0,0,0,0,0,0.311,0.356,0.413,0,0,0
1,Derek Jeter,Jul 22,NYY,@ OAK,1,0,0,0,0,0,0,0,0,0,1,0,0,0.311,0.355,0.412,0,0,0
1,Derek Jeter,Jul 23,NYY,@ SEA,5,0,1,1,0,0,0,0,0,0,1,0,0,0.309,0.353,0.409,0,0,0
1,Derek Jeter,Jul 24,NYY,@ SEA,3,1,0,0,0,0,0,0,0,0,0,0,0,0.307,0.353,0.406,1,0,0
1,Derek Jeter,Jul 25,NYY,@ SEA,4,2,3,6,0,0,1,1,0,0,0,0,0,0.311,0.358,0.417,1,0,0
1,Derek Jeter,Jul 27,NYY,vs BOS,4,2,1,1,0,0,0,0,1,0,1,0,0,0.311,0.358,0.415,0,0,0
1,Derek Jeter,Jul 28,NYY,vs BOS,4,0,0,0,0,0,0,1,0,0,1,0,0,0.308,0.355,0.411,0,0,0
1,Derek Jeter,Jul 29,NYY,vs BOS,5,0,1,1,0,0,0,0,0,0,2,0,0,0.306,0.353,0.409,0,0,0
1,Derek Jeter,Jul 30,NYY,vs BAL,4,0,2,2,0,0,0,0,0,0,0,0,0,0.308,0.354,0.409,0,0,0
1,Derek Jeter,Jul 31,NYY,vs BAL,5,1,3,4,1,0,0,0,0,0,0,0,0,0.312,0.357,0.414,0,0,0
1,Derek Jeter,Aug 1,NYY,vs BAL,4,1,3,3,0,0,0,3,0,0,0,0,0,0.316,0.361,0.417,0,0,0
1,Derek Jeter,Aug 3,NYY,vs SEA,3,0,1,2,1,0,0,0,0,0,0,0,0,0.316,0.36,0.419,0,1,0
1,Derek Jeter,Aug 4,NYY,vs SEA,4,0,0,0,0,0,0,0,0,0,1,0,0,0.313,0.357,0.415,0,0,0
1,Derek Jeter,Aug 5,NYY,vs SEA,5,1,2,2,0,0,0,1,0,0,1,0,0,0.314,0.358,0.415,0,0,0
1,Derek Jeter,Aug 6,NYY,@ DET,5,0,2,2,0,0,0,1,0,0,0,0,0,0.315,0.358,0.415,0,0,0
1,Derek Jeter,Aug 7,NYY,@ DET,4,0,1,1,0,0,0,0,0,0,0,0,0,0.314,0.357,0.413,0,0,0
1,Derek Jeter,Aug 8,NYY,@ DET,6,2,2,2,0,0,0,0,0,0,0,0,0,0.315,0.357,0.412,0,0,0
1,Derek Jeter,Aug 9,NYY,@ DET,5,0,1,1,0,0,0,0,0,0,0,0,1,0.313,0.355,0.41,0,0,0
1,Derek Jeter,Aug 10,NYY,@ TOR,5,1,2,2,0,0,0,0,0,0,0,0,0,0.314,0.356,0.41,0,0,0
1,Derek Jeter,Aug 11,NYY,@ TOR,5,0,2,3,1,0,0,1,0,0,1,0,0,0.315,0.356,0.412,0,0,0
1,Derek Jeter,Aug 12,NYY,@ TOR,5,2,3,7,1,0,1,2,0,0,0,0,0,0.318,0.359,0.422,0,0,0
1,Derek Jeter,Aug 13,NYY,vs TEX,3,2,1,2,1,0,0,1,1,0,0,0,0,0.318,0.36,0.424,0,0,0
1,Derek Jeter,Aug 14,NYY,vs TEX,4,1,2,2,0,0,0,0,0,0,0,0,0,0.32,0.361,0.424,0,0,0
1,Derek Jeter,Aug 15,NYY,vs TEX,4,1,1,1,0,0,0,0,1,0,1,0,0,0.319,0.361,0.423,0,0,0
1,Derek Jeter,Aug 16,NYY,vs TEX,5,1,2,2,0,0,0,1,0,0,0,0,0,0.32,0.362,0.423,0,0,0
1,Derek Jeter,Aug 17,NYY,vs BOS,4,1,1,4,0,0,1,1,0,0,0,0,0,0.319,0.361,0.427,0,0,0
1,Derek Jeter,Aug 18,NYY,vs BOS,3,0,0,0,0,0,0,0,1,0,1,0,0,0.317,0.36,0.425,0,0,0
1,Derek Jeter,Aug 19,NYY,vs BOS,4,2,3,5,2,0,0,0,0,0,0,1,0,0.321,0.363,0.431,0,0,0
1,Derek Jeter,Aug 20,NYY,@ CWS,5,2,4,8,1,0,1,1,0,0,0,0,0,0.326,0.367,0.442,0,0,0
1,Derek Jeter,Aug 21,NYY,@ CWS,5,1,1,4,0,0,1,1,0,0,1,0,0,0.324,0.365,0.446,0,0,0
1,Derek Jeter,Aug 22,NYY,@ CWS,4,1,1,4,0,0,1,1,0,0,0,0,0,0.324,0.364,0.45,0,0,0
1,Derek Jeter,Aug 24,NYY,@ CLE,4,2,2,3,1,0,0,0,0,0,1,0,0,0.325,0.367,0.452,1,0,0
1,Derek Jeter,Aug 25,NYY,@ CLE,5,1,2,2,0,0,0,0,0,0,2,0,0,0.326,0.367,0.452,0,0,0
1,Derek Jeter,Aug 26,NYY,@ CLE,5,0,0,0,0,0,0,1,0,0,1,0,0,0.323,0.364,0.448,0,0,0
1,Derek Jeter,Aug 27,NYY,vs TOR,5,2,1,4,0,0,1,1,1,0,0,0,0,0.322,0.363,0.451,0,0,0
1,Derek Jeter,Aug 28,NYY,vs TOR,4,0,1,1,0,0,0,0,0,0,1,0,1,0.321,0.363,0.45,0,0,0
1,Derek Jeter,Aug 29,NYY,vs TOR,4,1,1,1,0,0,0,0,1,1,1,0,0,0.321,0.363,0.448,0,0,0
1,Derek Jeter,Aug 31,NYY,vs BAL,4,0,1,1,0,0,0,0,0,0,0,0,0,0.32,0.362,0.447,0,0,0
1,Derek Jeter,Sep 1,NYY,vs BAL,3,0,0,0,0,0,0,1,1,0,1,0,0,0.318,0.361,0.444,0,0,0
1,Derek Jeter,Sep 2,NYY,vs BAL,3,0,0,0,0,0,0,0,1,0,1,0,0,0.317,0.361,0.442,0,0,0
1,Derek Jeter,Sep 3,NYY,@ TB,3,0,0,0,0,0,0,0,1,0,0,0,0,0.315,0.36,0.44,0,0,0
1,Derek Jeter,Sep 4,NYY,@ TB,4,0,2,2,0,0,0,0,0,0,0,0,0,0.316,0.361,0.44,0,0,0
1,Derek Jeter,Sep 5,NYY,@ TB,5,1,3,4,1,0,0,0,0,0,1,1,0,0.319,0.363,0.443,0,0,0
1,Derek Jeter,Sep 6,NYY,@ BAL,5,0,1,1,0,0,0,0,0,0,1,0,0,0.318,0.361,0.441,0,0,0
1,Derek Jeter,Sep 7,NYY,@ BAL,5,1,3,3,0,0,0,1,0,0,0,0,0,0.32,0.363,0.442,0,0,0
1,Derek Jeter,Sep 8,NYY,@ BAL,5,1,3,3,0,0,0,0,0,0,0,0,0,0.323,0.365,0.444,0,0,0
1,Derek Jeter,Sep 9,NYY,@ BAL,4,2,2,5,0,0,1,3,1,0,1,0,0,0.324,0.367,0.449,0,0,0
1,Derek Jeter,Sep 11,NYY,@ BOS,4,1,1,2,1,0,0,2,1,0,0,0,0,0.323,0.367,0.449,0,0,0
1,Derek Jeter,Sep 12,NYY,@ BOS,5,1,2,2,0,0,0,0,0,0,1,0,0,0.324,0.368,0.449,0,0,0
1,Derek Jeter,Sep 13,NYY,@ BOS,5,0,1,1,0,0,0,1,0,0,0,0,0,0.323,0.366,0.447,0,0,0
1,Derek Jeter,Sep 14,NYY,vs TB,5,1,2,2,0,0,0,0,0,0,2,0,0,0.323,0.367,0.447,0,0,0
1,Derek Jeter,Sep 15,NYY,vs TB,4,0,1,1,0,0,0,1,0,0,0,0,0,0.323,0.366,0.445,0,0,0
1,Derek Jeter,Sep 16,NYY,vs TB,4,1,1,1,0,0,0,1,1,0,2,0,0,0.323,0.366,0.444,0,0,0
1,Derek Jeter,Sep 19,NYY,vs TOR,4,0,1,1,0,0,0,0,1,0,1,0,0,0.322,0.366,0.443,0,0,0
1,Derek Jeter,Sep 20,NYY,vs TOR,4,1,2,2,0,0,0,2,0,0,0,0,0,0.323,0.367,0.443,0,1,0
1,Derek Jeter,Sep 21,NYY,vs OAK,4,0,1,1,0,0,0,0,0,0,2,0,0,0.323,0.366,0.442,0,0,0
1,Derek Jeter,Sep 22,NYY,vs OAK,7,0,1,1,0,0,0,0,0,0,1,0,0,0.321,0.364,0.439,0,1,0
1,Derek Jeter,Sep 23,NYY,vs OAK,4,0,2,2,0,0,0,0,1,0,0,0,0,0.322,0.366,0.439,0,0,0
1,Derek Jeter,Sep 24,NYY,@ MIN,3,1,1,1,0,0,0,0,2,0,1,0,0,0.322,0.368,0.439,0,0,0
1,Derek Jeter,Sep 25,NYY,@ MIN,4,0,1,1,0,0,0,0,0,0,0,0,0,0.321,0.367,0.437,0,0,0
1,Derek Jeter,Sep 26,NYY,@ MIN,4,1,0,0,0,0,0,0,1,0,1,0,0,0.32,0.366,0.435,0,0,0
1,Derek Jeter,Sep 27,NYY,@ TOR,3,0,0,0,0,0,0,0,1,0,0,0,0,0.318,0.365,0.433,0,0,0
1,Derek Jeter,Sep 28,NYY,@ TOR,6,0,1,1,0,0,0,0,0,0,1,0,0,0.317,0.363,0.43,0,0,0
1,Derek Jeter,Sep 29,NYY,@ TOR,5,1,1,1,0,0,0,0,0,0,1,0,0,0.316,0.362,0.429,0,0,0
1,Derek Jeter,Sep 30,NYY,@ TOR,5,1,3,4,1,0,0,1,0,0,1,0,0,0.318,0.364,0.431,0,0,0
1,Derek Jeter,Oct 1,NYY,vs BOS,3,1,0,0,0,0,0,0,1,0,0,0,0,0.316,0.363,0.429,0,0,0
1,Derek Jeter,Oct 2,NYY,vs BOS,6,0,2,3,1,0,0,0,0,0,0,0,0,0.317,0.363,0.43,0,0,0
1,Derek Jeter,Oct 3,NYY,vs BOS,4,0,1,1,0,0,0,0,0,0,0,0,0,0.316,0.362,0.429,0,0,0
2,Miguel Cabrera,Apr 5,DET,vs BOS,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0.75,0,0,0,0
2,Miguel Cabrera,Apr 7,DET,vs BOS,5,2,2,8,0,0,2,3,0,0,1,0,0,0.333,0.556,1.333,0,0,0
2,Miguel Cabrera,Apr 8,DET,vs BOS,5,3,3,6,0,0,1,5,0,0,0,0,0,0.455,0.533,1.273,0,0,1
2,Miguel Cabrera,Apr 10,DET,vs TB,2,1,1,2,1,0,0,0,2,1,0,0,0,0.462,0.579,1.231,0,0,0
2,Miguel Cabrera,Apr 11,DET,vs TB,4,0,2,2,0,0,0,1,0,0,0,0,0,0.471,0.565,1.059,0,0,0
2,Miguel Cabrera,Apr 12,DET,vs TB,4,0,0,0,0,0,0,0,0,0,2,0,0,0.381,0.481,0.857,0,0,0
2,Miguel Cabrera,Apr 13,DET,@ CWS,3,1,0,0,0,0,0,0,1,0,0,0,0,0.333,0.452,0.75,0,0,0
2,Miguel Cabrera,Apr 14,DET,@ CWS,4,0,0,0,0,0,0,0,0,0,1,0,0,0.286,0.4,0.643,0,0,0
2,Miguel Cabrera,Apr 15,DET,@ CWS,5,0,0,0,0,0,0,0,0,0,1,0,0,0.242,0.35,0.545,0,0,0
2,Miguel Cabrera,Apr 16,DET,@ KC,3,0,0,0,0,0,0,0,1,0,1,0,0,0.222,0.341,0.5,0,0,0
2,Miguel Cabrera,Apr 17,DET,@ KC,4,0,2,2,0,0,0,1,0,0,1,0,0,0.25,0.354,0.5,0,0,0
2,Miguel Cabrera,Apr 18,DET,@ KC,5,2,2,2,0,0,0,0,0,0,1,0,0,0.267,0.358,0.489,0,0,0
2,Miguel Cabrera,Apr 19,DET,vs TEX,4,1,1,1,0,0,0,0,0,0,0,0,0,0.265,0.351,0.469,0,0,0
2,Miguel Cabrera,Apr 21,DET,vs TEX,4,2,3,6,0,0,1,2,0,0,0,0,0,0.302,0.377,0.547,0,0,0
2,Miguel Cabrera,Apr 21,DET,vs TEX,4,0,0,0,0,0,0,0,0,0,2,0,0,0.281,0.354,0.509,0,0,0
2,Miguel Cabrera,Apr 22,DET,vs TEX,5,0,2,2,0,0,0,0,0,0,1,0,0,0.29,0.357,0.5,0,0,0
2,Miguel Cabrera,Apr 24,DET,vs SEA,3,1,2,5,0,0,1,1,1,0,0,0,0,0.308,0.378,0.554,0,0,0
2,Miguel Cabrera,Apr 25,DET,vs SEA,4,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.359,0.522,0,0,0
2,Miguel Cabrera,Apr 26,DET,vs SEA,4,1,1,4,0,0,1,2,0,0,1,0,0,0.288,0.354,0.548,0,0,0
2,Miguel Cabrera,Apr 27,DET,@ NYY,3,0,1,1,0,0,0,1,2,1,0,0,0,0.289,0.368,0.539,0,0,0
2,Miguel Cabrera,Apr 28,DET,@ NYY,4,1,2,5,0,0,1,3,0,0,1,0,0,0.3,0.374,0.575,0,0,0
2,Miguel Cabrera,Apr 29,DET,@ NYY,4,0,1,2,1,0,0,1,0,0,0,0,0,0.298,0.368,0.571,0,0,0
2,Miguel Cabrera,May 1,DET,vs KC,5,1,2,3,1,0,0,1,0,0,1,0,0,0.303,0.37,0.573,0,0,0
2,Miguel Cabrera,May 2,DET,vs KC,3,0,0,0,0,0,0,0,0,0,0,0,0,0.293,0.365,0.554,1,0,0
2,Miguel Cabrera,May 4,DET,vs CWS,4,0,2,2,0,0,0,1,0,0,1,0,0,0.302,0.37,0.552,0,0,0
2,Miguel Cabrera,May 5,DET,vs CWS,4,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.357,0.53,0,0,0
2,Miguel Cabrera,May 6,DET,vs CWS,5,0,2,3,1,0,0,0,0,0,1,0,0,0.295,0.359,0.533,0,0,0
2,Miguel Cabrera,May 7,DET,@ SEA,4,0,0,0,0,0,0,0,0,0,0,0,0,0.284,0.347,0.514,0,0,0
2,Miguel Cabrera,May 8,DET,@ SEA,5,0,0,0,0,0,0,0,0,0,1,0,0,0.272,0.333,0.491,0,0,0
2,Miguel Cabrera,May 9,DET,@ SEA,4,0,0,0,0,0,0,0,0,0,1,0,0,0.263,0.323,0.475,0,0,0
2,Miguel Cabrera,May 10,DET,@ OAK,5,1,4,5,1,0,0,3,0,0,0,0,0,0.285,0.341,0.496,0,0,0
2,Miguel Cabrera,May 11,DET,@ OAK,4,0,2,2,0,0,0,2,0,0,1,0,0,0.291,0.345,0.496,0,0,0
2,Miguel Cabrera,May 12,DET,@ OAK,4,0,0,0,0,0,0,0,0,0,2,0,0,0.282,0.336,0.481,0,0,0
2,Miguel Cabrera,May 13,DET,@ OAK,5,0,3,3,0,0,0,2,0,0,1,0,0,0.294,0.345,0.485,0,0,0
2,Miguel Cabrera,May 14,DET,@ CWS,5,1,3,3,0,0,0,0,0,0,0,1,0,0.305,0.353,0.489,0,0,0
2,Miguel Cabrera,May 15,DET,@ CWS,5,1,2,5,0,0,1,2,0,0,1,0,0,0.308,0.354,0.507,0,0,0
2,Miguel Cabrera,May 16,DET,vs MIN,5,0,2,3,1,0,0,2,0,0,0,0,1,0.311,0.356,0.51,0,0,0
2,Miguel Cabrera,May 17,DET,vs MIN,3,0,0,0,0,0,0,0,1,0,0,0,0,0.305,0.353,0.5,0,0,0
2,Miguel Cabrera,May 18,DET,vs PIT,4,1,1,2,1,0,0,1,0,0,1,0,0,0.304,0.351,0.5,0,0,0
2,Miguel Cabrera,May 19,DET,vs PIT,4,1,2,2,0,0,0,0,1,0,0,0,0,0.309,0.358,0.5,0,0,0
