Rank,Name,Date,Team,OPP,AB,R,H,TB,2B,3B,HR,RBI,BB,IBB,SO,SB,CS,AVG,OBP,SLG,HBP,SAC,SF
1,Adrián González,Apr 18,BOS,vs TOR,5,1,1,2,1,0,0,0,0,0,3,0,0,0.263,0.364,0.421,0,0,0
1,Adrián González,Apr 19,BOS,@ OAK,4,0,2,2,0,0,0,0,0,0,1,0,0,0.279,0.371,0.426,0,0,0
1,Adrián González,Apr 20,BOS,@ OAK,4,1,1,1,0,0,0,0,0,0,2,0,0,0.277,0.365,0.415,0,0,0
1,Adrián González,Apr 21,BOS,@ LAA,5,0,2,3,1,0,0,1,1,1,1,0,0,0.286,0.375,0.429,0,0,0
1,Adrián González,Apr 22,BOS,@ LAA,5,0,0,0,0,0,0,0,0,0,1,0,0,0.267,0.353,0.4,0,0,0
1,Adrián González,Apr 23,BOS,@ LAA,5,0,1,1,0,0,0,1,0,0,1,0,0,0.263,0.344,0.388,0,0,0
1,Adrián González,Apr 24,BOS,@ LAA,5,1,3,4,1,0,0,2,0,0,1,0,0,0.282,0.358,0.412,0,0,0
1,Adrián González,Apr 26,BOS,@ BAL,4,0,1,2,1,0,0,0,0,0,0,0,0,0.281,0.354,0.416,0,0,0
1,Adrián González,Apr 27,BOS,@ BAL,4,1,2,3,1,0,0,1,0,0,1,0,0,0.29,0.359,0.43,0,0,0
1,Adrián González,Apr 28,BOS,@ BAL,5,0,3,5,2,0,0,2,0,0,0,0,0,0.306,0.37,0.459,0,0,0
1,Adrián González,Apr 29,BOS,vs SEA,4,1,2,2,0,0,0,0,0,0,0,0,0,0.314,0.375,0.461,0,0,0
1,Adrián González,Apr 30,BOS,vs SEA,3,0,1,1,0,0,0,0,1,0,1,0,0,0.314,0.379,0.457,0,0,0
1,Adrián González,May 1,BOS,vs SEA,4,0,1,1,0,0,0,0,0,0,1,0,0,0.312,0.375,0.45,0,0,0
1,Adrián González,May 2,BOS,vs LAA,4,1,1,2,1,0,0,3,0,0,0,0,0,0.31,0.371,0.451,0,0,0
1,Adrián González,May 3,BOS,vs LAA,4,2,2,5,0,0,1,2,0,0,1,0,0,0.316,0.375,0.479,0,0,0
1,Adrián González,May 4,BOS,vs LAA,3,0,1,1,0,0,0,1,1,0,0,0,0,0.317,0.379,0.475,0,0,0
1,Adrián González,May 5,BOS,vs LAA,4,0,0,0,0,0,0,0,0,0,1,0,0,0.306,0.368,0.46,0,0,0
1,Adrián González,May 6,BOS,vs MIN,4,1,1,4,0,0,1,1,0,0,0,0,0,0.305,0.364,0.477,0,0,0
1,Adrián González,May 7,BOS,vs MIN,4,1,1,2,1,0,0,0,0,0,2,0,0,0.303,0.361,0.477,0,0,0
1,Adrián González,May 8,BOS,vs MIN,5,2,3,6,0,0,1,2,0,0,1,0,0,0.314,0.369,0.504,0,0,0
1,Adrián González,May 9,BOS,vs MIN,5,0,2,2,0,0,0,1,0,0,0,0,0,0.317,0.37,0.5,0,0,0
1,Adrián González,May 10,BOS,@ TOR,6,2,3,9,0,0,2,3,0,0,2,0,0,0.324,0.375,0.541,0,0,0
1,Adrián González,May 11,BOS,@ TOR,4,2,2,6,1,0,1,1,0,0,1,0,0,0.329,0.378,0.566,0,0,0
1,Adrián González,May 13,BOS,@ NYY,3,1,1,4,0,0,1,2,1,1,0,0,0,0.329,0.379,0.581,0,0,1
1,Adrián González,May 14,BOS,@ NYY,5,1,1,4,0,0,1,3,0,0,1,0,0,0.325,0.374,0.588,0,0,0
1,Adrián González,May 15,BOS,@ NYY,3,1,0,0,0,0,0,0,2,1,2,0,0,0.319,0.374,0.577,0,0,0
1,Adrián González,May 16,BOS,vs BAL,5,1,3,4,1,0,0,3,1,0,1,0,0,0.327,0.384,0.583,0,0,0
1,Adrián González,May 18,BOS,vs DET,3,0,0,0,0,0,0,0,0,0,0,0,0,0.322,0.378,0.573,0,0,0
1,Adrián González,May 19,BOS,vs DET,4,0,0,0,0,0,0,0,0,0,1,0,0,0.314,0.37,0.56,0,0,0
1,Adrián González,May 20,BOS,vs CHC,6,1,4,4,0,0,0,4,0,0,0,0,0,0.326,0.379,0.564,0,0,0
1,Adrián González,May 21,BOS,vs CHC,5,0,2,2,0,0,0,0,0,0,0,0,0,0.328,0.379,0.559,0,0,0
1,Adrián González,May 22,BOS,vs CHC,4,2,4,5,1,0,0,0,0,0,0,0,0,0.342,0.391,0.574,0,0,0
1,Adrián González,May 23,BOS,@ CLE,3,0,1,1,0,0,0,0,1,0,0,0,0,0.342,0.393,0.57,0,0,0
1,Adrián González,May 24,BOS,@ CLE,4,0,1,2,1,0,0,1,0,0,0,0,0,0.34,0.391,0.569,0,0,0
1,Adrián González,May 25,BOS,@ CLE,6,1,2,2,0,0,0,1,0,0,1,0,0,0.34,0.389,0.562,0,0,0
1,Adrián González,May 26,BOS,@ DET,5,1,1,1,0,0,0,1,0,0,0,0,0,0.337,0.385,0.553,0,0,0
1,Adrián González,May 27,BOS,@ DET,5,1,2,2,0,0,0,0,0,0,2,0,0,0.338,0.385,0.549,0,0,0
1,Adrián González,May 29,BOS,@ DET,3,0,0,0,0,0,0,1,0,0,0,0,0,0.333,0.379,0.542,0,0,1
1,Adrián González,May 29,BOS,@ DET,3,0,0,0,0,0,0,0,1,0,1,0,0,0.329,0.377,0.534,0,0,0
1,Adrián González,May 30,BOS,vs CWS,4,1,2,5,0,0,1,1,0,0,0,0,0,0.332,0.379,0.547,0,0,0
1,Adrián González,May 31,BOS,vs CWS,5,0,1,2,1,0,0,0,0,0,3,0,0,0.329,0.375,0.544,0,0,0
1,Adrián González,Jun 1,BOS,vs CWS,3,0,1,1,0,0,0,0,1,0,0,0,0,0.329,0.377,0.541,0,0,0
1,Adrián González,Jun 3,BOS,vs OAK,5,1,3,4,1,0,0,1,0,0,1,0,0,0.335,0.381,0.547,0,0,0
1,Adrián González,Jun 4,BOS,vs OAK,5,2,3,6,0,0,1,1,0,0,2,0,0,0.34,0.385,0.56,0,0,0
1,Adrián González,Jun 5,BOS,vs OAK,4,1,1,4,0,0,1,2,0,0,1,0,0,0.339,0.383,0.567,0,0,0
1,Adrián González,Jun 7,BOS,@ NYY,2,2,1,3,0,1,0,1,2,1,0,0,0,0.34,0.389,0.575,0,0,0
1,Adrián González,Jun 8,BOS,@ NYY,4,0,0,0,0,0,0,2,1,0,3,0,0,0.335,0.385,0.566,0,0,0
1,Adrián González,Jun 9,BOS,@ NYY,5,1,2,3,1,0,0,2,0,0,2,0,0,0.336,0.386,0.566,0,0,0
1,Adrián González,Jun 10,BOS,@ TOR,4,0,2,3,1,0,0,2,0,0,0,0,0,0.338,0.389,0.569,1,0,0
1,Adrián González,Jun 11,BOS,@ TOR,3,2,1,2,1,0,0,1,1,0,1,0,0,0.338,0.391,0.57,0,0,0
1,Adrián González,Jun 12,BOS,@ TOR,4,2,2,6,1,0,1,2,0,0,1,0,0,0.341,0.392,0.584,0,0,0
1,Adrián González,Jun 14,BOS,@ TB,4,0,3,3,0,0,0,0,0,0,0,0,0,0.347,0.397,0.587,0,0,0
1,Adrián González,Jun 15,BOS,@ TB,3,1,0,0,0,0,0,0,1,1,0,0,0,0.343,0.395,0.58,0,0,0
1,Adrián González,Jun 16,BOS,@ TB,3,1,2,6,1,0,1,1,2,0,1,0,0,0.347,0.402,0.596,0,0,0
1,Adrián González,Jun 17,BOS,vs MIL,4,3,3,7,1,0,1,1,1,0,0,0,0,0.352,0.408,0.612,0,0,0
1,Adrián González,Jun 18,BOS,vs MIL,4,0,0,0,0,0,0,0,0,0,0,0,0,0.347,0.403,0.604,0,0,0
1,Adrián González,Jun 19,BOS,vs MIL,5,2,2,4,0,1,0,2,0,0,1,0,0,0.348,0.403,0.607,0,0,0
1,Adrián González,Jun 20,BOS,vs SD,5,2,3,4,1,0,0,3,0,0,1,0,0,0.353,0.406,0.61,0,0,0
1,Adrián González,Jun 21,BOS,vs SD,5,1,1,1,0,0,0,1,0,0,2,0,0,0.35,0.403,0.603,0,0,0
1,Adrián González,Jun 22,BOS,vs SD,4,0,4,4,0,0,0,1,0,0,0,0,0,0.359,0.41,0.609,0,0,0
1,Adrián González,Jun 24,BOS,@ PIT,4,0,2,2,0,0,0,0,0,0,0,0,0,0.36,0.413,0.607,1,0,0
1,Adrián González,Jun 25,BOS,@ PIT,5,1,1,4,0,0,1,2,0,0,1,0,0,0.358,0.41,0.61,0,0,0
1,Adrián González,Jun 26,BOS,@ PIT,3,0,2,2,0,0,0,0,2,2,0,0,0,0.361,0.415,0.611,0,0,0
1,Adrián González,Jun 28,BOS,@ PHI,3,0,0,0,0,0,0,0,0,0,0,0,0,0.357,0.412,0.605,0,0,0
1,Adrián González,Jun 29,BOS,@ PHI,4,0,1,1,0,0,0,0,0,0,0,0,0,0.356,0.41,0.601,0,0,0
1,Adrián González,Jun 30,BOS,@ PHI,4,0,0,0,0,0,0,0,1,0,2,0,0,0.352,0.407,0.593,0,0,0
1,Adrián González,Jul 1,BOS,@ HOU,5,0,1,2,1,0,0,2,0,0,2,0,0,0.349,0.404,0.59,0,0,0
1,Adrián González,Jul 2,BOS,@ HOU,5,3,3,4,1,0,0,1,0,0,0,0,0,0.353,0.407,0.593,0,0,0
1,Adrián González,Jul 3,BOS,@ HOU,3,0,0,0,0,0,0,0,2,1,1,0,0,0.35,0.407,0.588,0,0,0
1,Adrián González,Jul 4,BOS,vs TOR,5,0,1,2,1,0,0,1,0,0,2,0,0,0.348,0.404,0.586,0,0,0
1,Adrián González,Jul 5,BOS,vs TOR,3,0,1,1,0,0,0,0,0,0,2,0,0,0.348,0.405,0.583,1,0,0
1,Adrián González,Jul 7,BOS,vs BAL,5,1,3,6,0,0,1,1,0,0,0,0,0,0.351,0.408,0.592,0,0,0
1,Adrián González,Jul 8,BOS,vs BAL,2,1,2,2,0,0,0,1,2,0,0,0,0,0.355,0.414,0.594,0,0,0
1,Adrián González,Jul 9,BOS,vs BAL,3,1,0,0,0,0,0,0,1,1,0,0,0,0.352,0.412,0.589,0,0,0
1,Adrián González,Jul 10,BOS,vs BAL,4,2,2,3,1,0,0,0,1,0,1,0,0,0.354,0.414,0.591,0,0,0
1,Adrián González,Jul 15,BOS,@ TB,4,0,0,0,0,0,0,0,0,0,1,0,0,0.35,0.41,0.585,0,0,0
1,Adrián González,Jul 16,BOS,@ TB,4,1,0,0,0,0,0,0,1,0,2,0,0,0.346,0.408,0.578,0,0,0
1,Adrián González,Jul 17,BOS,@ TB,7,0,1,1,0,0,0,0,1,0,0,0,0,0.342,0.405,0.57,0,0,0
1,Adrián González,Jul 18,BOS,@ BAL,5,1,1,1,0,0,0,1,1,1,2,0,0,0.34,0.404,0.565,0,0,0
1,Adrián González,Jul 19,BOS,@ BAL,4,0,0,0,0,0,0,0,0,0,2,0,0,0.337,0.4,0.56,0,0,0
1,Adrián González,Jul 20,BOS,@ BAL,5,1,4,4,0,0,0,0,0,0,0,0,0,0.343,0.405,0.563,0,0,0
1,Adrián González,Jul 22,BOS,vs SEA,3,1,1,1,0,0,0,2,1,0,1,0,0,0.343,0.405,0.561,0,0,0
1,Adrián González,Jul 23,BOS,vs SEA,3,0,1,2,1,0,0,0,1,0,1,0,0,0.343,0.406,0.562,0,0,0
1,Adrián González,Jul 24,BOS,vs SEA,5,2,3,3,0,0,0,2,0,0,0,0,0,0.346,0.408,0.562,0,0,0
1,Adrián González,Jul 25,BOS,vs KC,6,0,2,2,0,0,0,0,0,0,3,0,0,0.346,0.407,0.559,0,0,0
1,Adrián González,Jul 26,BOS,vs KC,3,3,2,2,0,0,0,2,1,0,0,0,0,0.348,0.411,0.56,1,0,1
1,Adrián González,Jul 27,BOS,vs KC,5,1,3,3,0,0,0,3,0,0,0,0,0,0.351,0.413,0.56,0,0,0
1,Adrián González,Jul 28,BOS,vs KC,4,0,2,2,0,0,0,0,0,0,0,0,0,0.352,0.414,0.56,0,0,0
1,Adrián González,Jul 30,BOS,@ CWS,4,1,3,6,0,0,1,2,1,1,0,0,0,0.356,0.418,0.568,0,0,0
1,Adrián González,Jul 31,BOS,@ CWS,5,0,2,4,2,0,0,1,0,0,0,0,0,0.357,0.418,0.571,0,0,0
1,Adrián González,Aug 1,BOS,vs CLE,4,1,1,1,0,0,0,0,0,0,0,0,0,0.356,0.416,0.568,0,0,0
1,Adrián González,Aug 2,BOS,vs CLE,3,0,1,2,1,0,0,0,1,0,0,0,0,0.356,0.417,0.569,0,0,0
1,Adrián González,Aug 3,BOS,vs CLE,4,1,2,2,0,0,0,0,0,0,0,0,0,0.357,0.418,0.568,0,0,0
1,Adrián González,Aug 4,BOS,vs CLE,4,1,1,2,1,0,0,1,0,0,1,0,0,0.356,0.416,0.568,0,0,0
1,Adrián González,Aug 5,BOS,vs NYY,4,0,0,0,0,0,0,0,0,0,1,0,0,0.353,0.413,0.563,0,0,0
1,Adrián González,Aug 6,BOS,vs NYY,4,0,1,1,0,0,0,0,1,0,0,0,0,0.352,0.413,0.56,0,0,0
1,Adrián González,Aug 7,BOS,vs NYY,5,0,0,0,0,0,0,0,0,0,0,0,0,0.348,0.409,0.554,0,0,0
1,Adrián González,Aug 8,BOS,@ MIN,3,0,2,2,0,0,0,1,1,1,0,0,0,0.35,0.411,0.554,0,0,1
1,Adrián González,Aug 9,BOS,@ MIN,4,0,2,3,1,0,0,0,1,0,1,0,0,0.351,0.412,0.556,0,0,0
1,Adrián González,Aug 10,BOS,@ MIN,4,0,0,0,0,0,0,0,0,0,1,0,0,0.348,0.409,0.551,0,0,0
1,Adrián González,Aug 12,BOS,@ SEA,4,1,2,3,1,0,0,0,1,0,0,0,0,0.35,0.411,0.553,0,0,0
1,Adrián González,Aug 13,BOS,@ SEA,4,1,2,2,0,0,0,0,0,0,0,0,0,0.351,0.412,0.553,0,0,0
1,Adrián González,Aug 14,BOS,@ SEA,4,1,2,2,0,0,0,0,0,0,0,0,0,0.352,0.412,0.552,0,0,0
1,Adrián González,Aug 16,BOS,vs TB,3,0,0,0,0,0,0,0,0,0,1,0,0,0.35,0.41,0.549,0,0,0
1,Adrián González,Aug 16,BOS,vs TB,3,0,0,0,0,0,0,0,1,0,0,0,0,0.348,0.409,0.545,0,0,0
1,Adrián González,Aug 17,BOS,vs TB,3,0,0,0,0,0,0,0,1,0,1,0,0,0.346,0.408,0.542,0,0,0
1,Adrián González,Aug 18,BOS,@ KC,4,0,0,0,0,0,0,0,0,0,1,0,0,0.343,0.405,0.538,0,0,0
1,Adrián González,Aug 19,BOS,@ KC,4,0,3,5,2,0,0,1,0,0,1,0,0,0.346,0.406,0.543,0,0,1
1,Adrián González,Aug 20,BOS,@ KC,5,0,0,0,0,0,0,0,0,0,1,0,0,0.343,0.403,0.538,0,0,0
1,Adrián González,Aug 21,BOS,@ KC,3,1,1,1,0,0,0,1,1,0,1,0,0,0.343,0.404,0.537,0,0,0
1,Adrián González,Aug 22,BOS,@ TEX,3,0,1,1,0,0,0,0,1,0,1,0,0,0.343,0.404,0.535,0,0,0
1,Adrián González,Aug 23,BOS,@ TEX,4,3,3,9,0,0,2,3,1,1,0,0,0,0.346,0.408,0.549,0,0,0
1,Adrián González,Aug 24,BOS,@ TEX,4,2,2,5,0,0,1,2,1,0,1,0,0,0.347,0.409,0.554,0,0,0
1,Adrián González,Aug 25,BOS,@ TEX,4,2,2,8,0,0,2,3,0,0,1,0,0,0.348,0.41,0.565,0,0,0
1,Adrián González,Aug 26,BOS,vs OAK,5,0,1,1,0,0,0,1,0,0,1,0,0,0.347,0.408,0.562,0,0,0
1,Adrián González,Aug 27,BOS,vs OAK,4,1,2,3,1,0,0,0,0,0,0,0,0,0.348,0.409,0.563,0,0,0
1,Adrián González,Aug 27,BOS,vs OAK,4,0,0,0,0,0,0,0,0,0,2,0,0,0.345,0.406,0.559,0,0,0
1,Adrián González,Aug 30,BOS,vs NYY,5,0,0,0,0,0,0,0,0,0,3,0,0,0.342,0.403,0.554,0,0,0
1,Adrián González,Aug 31,BOS,vs NYY,4,1,1,1,0,0,0,0,0,0,0,0,0,0.341,0.402,0.552,0,0,0
1,Adrián González,Sep 1,BOS,vs NYY,3,1,1,2,1,0,0,0,2,0,2,0,0,0.341,0.403,0.552,0,0,0
1,Adrián González,Sep 2,BOS,vs TEX,2,0,1,1,0,0,0,0,0,0,0,0,0,0.342,0.404,0.552,0,0,0
1,Adrián González,Sep 3,BOS,vs TEX,3,2,1,1,0,0,0,0,2,1,2,0,0,0.342,0.405,0.551,0,0,0
1,Adrián González,Sep 4,BOS,vs TEX,3,1,0,0,0,0,0,0,1,0,1,0,0,0.34,0.404,0.548,0,0,0
1,Adrián González,Sep 5,BOS,@ TOR,4,0,1,2,1,0,0,0,1,0,2,0,0,0.339,0.404,0.548,0,0,0
1,Adrián González,Sep 6,BOS,@ TOR,5,3,3,4,1,0,0,2,0,0,1,0,0,0.342,0.406,0.55,0,0,0
1,Adrián González,Sep 7,BOS,@ TOR,4,2,2,6,1,0,1,1,0,0,1,0,0,0.343,0.407,0.557,1,0,0
1,Adrián González,Sep 9,BOS,@ TB,4,0,0,0,0,0,0,0,0,0,1,0,0,0.34,0.405,0.553,0,0,0
1,Adrián González,Sep 10,BOS,@ TB,3,1,1,4,0,0,1,2,2,0,0,0,0,0.34,0.406,0.557,0,0,0
1,Adrián González,Sep 11,BOS,@ TB,2,0,0,0,0,0,0,0,1,0,1,0,0,0.339,0.406,0.555,0,0,0
1,Adrián González,Sep 13,BOS,vs TOR,4,1,2,2,0,0,0,1,1,0,0,0,0,0.34,0.407,0.554,0,0,0
1,Adrián González,Sep 14,BOS,vs TOR,3,1,1,4,0,0,1,1,0,0,0,0,0,0.34,0.407,0.558,0,0,0
1,Adrián González,Sep 15,BOS,vs TB,3,0,0,0,0,0,0,1,0,0,0,0,0,0.338,0.405,0.556,0,0,0
1,Adrián González,Sep 16,BOS,vs TB,3,0,0,0,0,0,0,0,1,0,2,0,0,0.337,0.404,0.553,0,0,0
1,Adrián González,Sep 17,BOS,vs TB,2,0,0,0,0,0,0,0,2,0,2,0,0,0.336,0.405,0.551,0,0,0
1,Adrián González,Sep 18,BOS,vs TB,4,0,0,0,0,0,0,0,0,0,2,0,0,0.333,0.402,0.547,0,0,0
1,Adrián González,Sep 19,BOS,vs BAL,4,1,2,3,1,0,0,2,0,0,1,0,0,0.334,0.403,0.548,0,0,0
1,Adrián González,Sep 19,BOS,vs BAL,3,1,3,3,0,0,0,0,2,1,0,0,0,0.338,0.407,0.551,0,0,0
1,Adrián González,Sep 20,BOS,vs BAL,5,1,3,7,1,0,1,3,0,0,0,0,0,0.34,0.409,0.558,0,0,0
1,Adrián González,Sep 21,BOS,vs BAL,4,1,2,2,0,0,0,0,0,0,2,0,0,0.341,0.409,0.557,0,0,0
1,Adrián González,Sep 24,BOS,@ NYY,4,0,1,1,0,0,0,0,0,0,1,0,0,0.34,0.408,0.555,0,0,0
1,Adrián González,Sep 25,BOS,@ NYY,4,0,0,0,0,0,0,0,0,0,1,0,0,0.338,0.406,0.552,0,0,0
1,Adrián González,Sep 25,BOS,@ NYY,4,0,1,1,0,0,0,1,0,0,1,0,0,0.338,0.405,0.55,0,0,0
1,Adrián González,Sep 26,BOS,@ BAL,3,0,1,1,0,0,0,0,2,1,0,0,0,0.338,0.407,0.549,0,0,0
1,Adrián González,Sep 27,BOS,@ BAL,3,1,1,1,0,0,0,0,1,0,0,0,0,0.338,0.407,0.548,0,0,0
1,Adrián González,Sep 28,BOS,@ BAL,2,0,1,1,0,0,0,0,3,3,0,0,0,0.338,0.41,0.548,0,0,0
2,Michael Young,Apr 1,TEX,vs BOS,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Michael Young,Apr 2,TEX,vs BOS,5,0,1,1,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0
2,Michael Young,Apr 3,TEX,vs BOS,4,0,2,3,1,0,0,1,0,0,0,0,0,0.214,0.214,0.286,0,0,0
2,Michael Young,Apr 4,TEX,vs SEA,4,1,2,3,1,0,0,0,0,0,0,0,0,0.278,0.278,0.389,0,0,0
2,Michael Young,Apr 5,TEX,vs SEA,3,0,1,2,1,0,0,1,0,0,1,0,0,0.286,0.286,0.429,0,0,0
2,Michael Young,Apr 6,TEX,vs SEA,4,1,1,1,0,0,0,0,0,0,0,0,0,0.28,0.28,0.4,0,0,0
2,Michael Young,Apr 9,TEX,@ BAL,4,0,0,0,0,0,0,0,0,0,1,0,0,0.241,0.241,0.345,0,0,0
2,Michael Young,Apr 9,TEX,@ BAL,5,1,2,2,0,0,0,0,0,0,1,0,0,0.265,0.265,0.353,0,0,0
2,Michael Young,Apr 10,TEX,@ BAL,3,0,1,1,0,0,0,0,1,0,0,0,0,0.27,0.289,0.351,0,0,0
2,Michael Young,Apr 11,TEX,@ DET,4,1,2,3,1,0,0,1,0,0,0,0,0,0.293,0.31,0.39,0,0,0
2,Michael Young,Apr 12,TEX,@ DET,3,2,3,3,0,0,0,1,0,0,0,1,0,0.341,0.348,0.432,0,0,1
2,Michael Young,Apr 13,TEX,@ DET,4,0,1,2,1,0,0,0,0,0,0,1,0,0.333,0.34,0.438,0,0,0
2,Michael Young,Apr 15,TEX,@ NYY,4,0,2,3,1,0,0,2,0,0,2,0,0,0.346,0.352,0.462,0,0,0
2,Michael Young,Apr 16,TEX,@ NYY,4,0,1,1,0,0,0,1,0,0,0,0,0,0.339,0.345,0.446,0,0,0
2,Michael Young,Apr 17,TEX,@ NYY,4,2,3,5,2,0,0,1,0,0,1,0,0,0.367,0.371,0.5,0,0,0
2,Michael Young,Apr 18,TEX,vs LAA,5,1,1,1,0,0,0,0,0,0,1,0,0,0.354,0.358,0.477,0,0,0
2,Michael Young,Apr 19,TEX,vs LAA,4,0,1,1,0,0,0,0,0,0,0,0,0,0.348,0.361,0.464,1,0,0
2,Michael Young,Apr 20,TEX,vs LAA,4,0,1,2,1,0,0,1,0,0,1,0,0,0.342,0.355,0.466,0,0,0
2,Michael Young,Apr 22,TEX,vs KC,5,1,3,5,0,1,0,2,0,0,1,0,0,0.359,0.37,0.5,0,0,0
2,Michael Young,Apr 23,TEX,vs KC,4,1,2,2,0,0,0,0,0,0,2,1,0,0.366,0.376,0.5,0,0,0
2,Michael Young,Apr 24,TEX,vs KC,5,1,1,1,0,0,0,1,0,0,1,0,0,0.356,0.367,0.483,0,0,0
2,Michael Young,Apr 25,TEX,vs TOR,4,0,2,4,2,0,0,1,0,0,0,0,0,0.363,0.372,0.505,0,0,0
2,Michael Young,Apr 26,TEX,vs TOR,4,0,0,0,0,0,0,0,0,0,1,0,0,0.347,0.357,0.484,0,0,0
2,Michael Young,Apr 27,TEX,vs TOR,3,1,1,2,1,0,0,2,1,0,0,0,0,0.347,0.363,0.49,0,0,0
2,Michael Young,Apr 28,TEX,vs TOR,3,0,0,0,0,0,0,1,0,0,1,0,0,0.337,0.349,0.475,0,0,1
2,Michael Young,Apr 29,TEX,@ OAK,5,0,2,2,0,0,0,1,0,0,1,0,0,0.34,0.351,0.472,0,0,0
2,Michael Young,Apr 30,TEX,@ OAK,5,2,2,5,0,0,1,2,0,0,0,0,0,0.342,0.353,0.495,0,0,0
2,Michael Young,May 1,TEX,@ OAK,3,0,1,1,0,0,0,1,1,0,1,0,0,0.342,0.358,0.491,0,0,0
2,Michael Young,May 2,TEX,@ OAK,3,0,1,2,1,0,0,3,1,0,1,0,0,0.342,0.36,0.496,0,0,1
2,Michael Young,May 3,TEX,@ SEA,4,0,1,1,0,0,0,1,0,0,0,0,0,0.339,0.357,0.488,0,0,0
2,Michael Young,May 4,TEX,@ SEA,4,0,1,1,0,0,0,0,0,0,3,0,0,0.336,0.353,0.48,0,0,0
2,Michael Young,May 5,TEX,@ SEA,2,0,1,1,0,0,0,0,2,0,0,0,0,0.339,0.365,0.48,0,0,0
2,Michael Young,May 6,TEX,vs NYY,4,0,0,0,0,0,0,0,0,0,1,0,0,0.328,0.355,0.466,0,0,0
2,Michael Young,May 7,TEX,vs NYY,4,1,4,7,0,0,1,2,0,0,0,0,0,0.348,0.372,0.504,0,0,0
2,Michael Young,May 8,TEX,vs NYY,3,1,0,0,0,0,0,0,2,0,0,0,0,0.341,0.373,0.493,0,0,0
2,Michael Young,May 9,TEX,vs OAK,4,0,1,1,0,0,0,0,0,0,0,0,0,0.338,0.37,0.486,0,0,0
2,Michael Young,May 10,TEX,vs OAK,4,2,3,6,1,1,0,2,1,0,1,0,0,0.349,0.384,0.514,0,0,0
2,Michael Young,May 13,TEX,vs LAA,4,0,2,3,1,0,0,1,0,0,1,0,0,0.353,0.387,0.52,0,0,0
2,Michael Young,May 14,TEX,vs LAA,4,0,0,0,0,0,0,0,0,0,1,0,0,0.344,0.377,0.506,0,0,0
2,Michael Young,May 15,TEX,vs LAA,4,0,0,0,0,0,0,0,0,0,1,0,0,0.335,0.368,0.494,0,0,0
2,Michael Young,May 16,TEX,@ CWS,5,1,2,3,1,0,0,1,0,0,1,1,0,0.337,0.369,0.497,0,0,0
2,Michael Young,May 17,TEX,@ CWS,3,0,1,1,0,0,0,0,1,1,1,0,0,0.337,0.372,0.494,0,0,0
2,Michael Young,May 18,TEX,@ KC,2,0,0,0,0,0,0,0,3,0,0,0,0,0.333,0.378,0.488,0,0,0
2,Michael Young,May 20,TEX,@ PHI,4,0,0,0,0,0,0,0,0,0,1,0,0,0.326,0.37,0.477,0,0,0
2,Michael Young,May 21,TEX,@ PHI,4,0,3,3,0,0,0,0,0,0,1,0,0,0.335,0.378,0.483,0,0,0
2,Michael Young,May 22,TEX,@ PHI,4,1,1,1,0,0,0,0,0,0,0,0,0,0.333,0.376,0.478,0,0,0
